fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,county
6047,2020-03-29,6,175,5,11,3,23,1.5631065902,0.8535816031,0,3708,786,273556,404,06047,Merced
6047,2020-03-30,6,175,6,11,3,23,1.5519571483,0.8394796616,0,3874,791,273389,406,06047,Merced
6047,2020-03-31,6,175,6,11,3,23,1.5372529446,0.8148568861,0,4040,795,273220,408,06047,Merced
6047,2020-04-01,6,175,6,11,3,23,1.5188931118,0.8259304161,0,4207,799,273051,411,06047,Merced
6047,2020-04-02,6,175,6,11,4,23,1.4966760147,0.8034764261,0,4375,803,272881,413,06047,Merced
6047,2020-04-03,6,175,6,11,4,23,1.4701369915,0.7707230633,0,4544,808,272710,414,06047,Merced
6047,2020-04-04,6,175,6,11,4,23,1.4392599835,0.756542477,0,4713,812,272539,416,06047,Merced
6047,2020-04-05,6,175,6,11,4,23,1.4042236259,0.7320155861,0,4884,816,272367,418,06047,Merced
6047,2020-04-06,6,175,6,11,4,23,1.3652511728,0.7086249481,0,5055,820,272193,420,06047,Merced
6047,2020-04-07,6,175,6,11,4,23,1.3217701223,0.6980828354,0,5227,824,272020,422,06047,Merced
6047,2020-04-08,6,175,6,11,4,23,1.2751447769,0.6769013971,0,5400,828,271845,424,06047,Merced
6047,2020-04-09,6,175,6,11,4,23,1.2261547062,0.6621760989,0,5573,832,271670,426,06047,Merced
6047,2020-04-10,6,175,6,11,4,23,1.1772548577,0.6474247558,0,5747,835,271494,427,06047,Merced
6047,2020-04-11,7,175,6,11,4,23,1.1294312118,0.6381362425,0,5922,839,271317,429,06047,Merced
6047,2020-04-12,7,175,6,11,4,23,1.0835215241,0.628295217,0,6098,843,271140,431,06047,Merced
6047,2020-04-13,7,175,6,11,4,23,1.0411665684,0.6347485368,0,6274,847,270962,433,06047,Merced
6047,2020-04-14,7,175,6,11,4,23,1.0021612257,0.6402349066,0,6451,850,270783,434,06047,Merced
6047,2020-04-15,7,175,7,11,4,23,0.9682500759,0.6327037043,0,6629,854,270604,436,06047,Merced
6047,2020-04-16,7,175,7,11,4,23,0.9403407168,0.6465339451,0,6807,857,270424,438,06047,Merced
6047,2020-04-17,7,175,7,11,4,23,0.9184801428,0.6586180519,0,6986,860,270244,439,06047,Merced
6047,2020-04-18,7,175,7,11,4,23,0.90262999,0.6689670996,0,7165,864,270063,441,06047,Merced
6047,2020-04-19,7,175,7,11,4,23,0.8923485741,0.6950290994,0,7346,867,269881,442,06047,Merced
6047,2020-04-20,7,175,7,11,4,23,0.8875817317,0.6906316656,0,7526,870,269699,444,06047,Merced
6047,2020-04-21,7,175,7,11,4,23,0.8874506668,0.7253105169,0,7708,873,269516,445,06047,Merced
6047,2020-04-22,7,175,7,11,4,23,0.8911742706,0.7531031186,0,7890,876,269333,446,06047,Merced
6047,2020-04-23,7,175,7,11,4,23,0.8977880099,0.7627409019,0,8072,880,269149,448,06047,Merced
6047,2020-04-24,7,175,7,11,4,23,0.9064657069,0.7660093692,0,8255,882,268965,449,06047,Merced
6047,2020-04-25,7,175,7,11,4,23,0.9161678684,0.7689820991,0,8439,885,268780,450,06047,Merced
6047,2020-04-26,7,175,7,11,4,23,0.9256211031,0.7604796826,0,8623,888,268595,451,06047,Merced
6047,2020-04-27,7,175,7,11,4,23,0.9346458539,0.7578744615,0,8807,891,268409,453,06047,Merced
6047,2020-04-28,7,175,7,11,4,23,0.9426716334,0.7440106131,0,8992,893,268223,454,06047,Merced
6047,2020-04-29,7,175,7,11,4,23,0.9489054849,0.7364375525,0,9177,896,268037,455,06047,Merced
6047,2020-04-30,7,175,7,11,4,23,0.9536013774,0.717761457,0,9363,898,267850,456,06047,Merced
6047,2020-05-01,7,175,7,11,4,23,0.9571770867,0.6994087306,0,9550,901,267662,457,06047,Merced
6047,2020-05-02,7,175,7,11,4,23,0.9594043641,0.698765771,0,9736,903,267475,458,06047,Merced
6047,2020-05-03,7,175,7,11,4,23,0.9608534934,0.6810269354,0,9923,905,267287,459,06047,Merced
6047,2020-05-04,7,175,7,11,5,23,0.9613748489,0.6751029303,0,10111,908,267098,460,06047,Merced
6047,2020-05-05,7,175,7,11,5,23,0.9616961628,0.6807836776,0,10298,910,266910,460,06047,Merced
6047,2020-05-06,7,175,7,11,5,23,0.9618263566,0.6807460939,0,10487,912,266721,461,06047,Merced
6047,2020-05-07,7,175,7,11,5,23,0.9624679983,0.6690138625,0,10675,914,266532,462,06047,Merced
6047,2020-05-08,7,175,7,11,5,23,0.963556501,0.6629261362,0,10864,915,266342,463,06047,Merced
6047,2020-05-09,7,175,7,11,5,23,0.9648237897,0.6856543122,0,11053,917,266153,463,06047,Merced
6047,2020-05-10,7,175,7,11,5,23,0.9659789917,0.6795473314,0,11242,919,265963,464,06047,Merced
6047,2020-05-11,7,175,7,11,5,23,0.9671588914,0.6676597183,0,11432,920,265773,465,06047,Merced
6047,2020-05-12,7,175,7,11,5,23,0.9678097377,0.6732453379,0,11621,922,265582,465,06047,Merced
6047,2020-05-13,7,175,7,11,5,23,0.9677496026,0.6905832055,0,11811,923,265392,466,06047,Merced
6047,2020-05-14,7,175,7,11,5,23,0.9669196741,0.6735022771,0,12001,925,265202,466,06047,Merced
6047,2020-05-15,7,175,7,11,5,23,0.964669391,0.6568313698,0,12191,926,265011,466,06047,Merced
6047,2020-05-16,7,175,7,11,5,23,0.9606021311,0.6464584812,0,12381,927,264821,467,06047,Merced
6047,2020-05-17,7,175,7,11,5,23,0.95470764,0.6481600742,0,12572,928,264630,467,06047,Merced
6047,2020-05-18,7,175,7,11,5,23,0.9478376354,0.6328227657,0,12762,929,264439,467,06047,Merced
6047,2020-05-19,8,175,7,11,5,23,0.9398139527,0.6293655006,0,12952,930,264249,468,06047,Merced
6047,2020-05-20,8,175,7,11,5,23,0.9312352205,0.6202949619,0,13143,930,264058,468,06047,Merced
6047,2020-05-21,8,175,7,11,5,23,0.9229851485,0.6053560445,0,13334,931,263867,468,06047,Merced
6047,2020-05-22,8,175,7,11,5,23,0.9154290419,0.5959902992,0,13525,932,263676,468,06047,Merced
6047,2020-05-23,8,175,7,11,5,23,0.9090692784,0.6035997075,0,13715,932,263486,468,06047,Merced
6047,2020-05-24,8,175,7,11,5,23,0.904388653,0.5934038823,0,13906,933,263295,468,06047,Merced
6047,2020-05-25,8,175,7,11,5,23,0.9014395223,0.5827082176,0,14096,933,263105,468,06047,Merced
6047,2020-05-26,8,175,7,11,5,23,0.9020732749,0.5940722744,0,14287,933,262914,468,06047,Merced
6047,2020-05-27,8,175,7,11,5,23,0.9069003007,0.6042258374,0,14477,933,262724,468,06047,Merced
6047,2020-05-28,8,175,7,11,5,23,0.9155462698,0.584409453,0,14667,933,262534,467,06047,Merced
6047,2020-05-29,8,175,7,11,5,23,0.9283532846,0.586485889,0,14858,933,262344,467,06047,Merced
6047,2020-05-30,8,175,7,11,5,23,0.9440488792,0.62236948,0,15048,933,262154,467,06047,Merced
6047,2020-05-31,8,175,7,11,5,23,0.9629736692,0.6053593583,0,15239,933,261964,466,06047,Merced
6047,2020-06-01,8,175,7,11,5,23,0.9866477555,0.5985252382,0,15428,932,261774,466,06047,Merced
6047,2020-06-02,8,175,7,11,5,23,1.0134069928,0.5965740145,0,15618,932,261585,465,06047,Merced
6047,2020-06-03,8,175,7,11,5,23,1.0429506477,0.5995925014,0,15808,931,261396,465,06047,Merced
6047,2020-06-04,8,175,7,11,5,23,1.0749711372,0.5672549715,0,15998,931,261203,468,06047,Merced
6047,2020-06-05,8,175,7,11,5,23,1.1082762293,0.5345466087,0,16191,934,261001,477,06047,Merced
6047,2020-06-06,8,175,7,11,5,23,1.1415940102,0.5133815885,0,16389,940,260788,492,06047,Merced
6047,2020-06-07,8,175,7,11,5,23,1.1745815567,0.5384999202,0,16593,951,260563,512,06047,Merced
6047,2020-06-08,8,175,7,11,5,23,1.2061203589,0.5351689549,0,16807,969,260325,536,06047,Merced
6047,2020-06-09,8,175,7,11,5,23,1.2355727529,0.5035727704,0,17032,993,260072,565,06047,Merced
6047,2020-06-10,8,175,8,11,5,23,1.265005924,0.4835291403,0,17269,1024,259800,599,06047,Merced
6047,2020-06-11,8,175,8,11,5,23,1.291935381,0.4411142595,0,17522,1064,259508,639,06047,Merced
6047,2020-06-12,8,175,8,11,5,23,1.3152451979,0.417064787,0,17793,1112,259191,684,06047,Merced
6047,2020-06-13,8,175,8,11,5,23,1.3349411435,0.4460200734,0,18084,1169,258847,737,06047,Merced
6047,2020-06-14,8,175,8,11,5,23,1.3504504752,0.4299959095,0,18399,1237,258473,798,06047,Merced
6047,2020-06-15,9,175,8,11,5,23,1.3635881833,0.3973358664,0,18739,1316,258062,867,06047,Merced
6047,2020-06-16,9,175,9,11,6,23,1.3730907975,0.3888191953,0,19111,1408,257610,948,06047,Merced
6047,2020-06-17,9,175,9,11,6,23,1.3800247793,0.3637235164,0,19518,1516,257110,1040,06047,Merced
6047,2020-06-18,10,175,10,11,6,23,1.3849947221,0.316100796,0,19963,1639,256563,1142,06047,Merced
6047,2020-06-19,10,175,10,11,6,23,1.3880488897,0.292125123,0,20450,1777,255972,1247,06047,Merced
6047,2020-06-20,11,175,11,11,7,23,1.388041811,0.263259653,0,20981,1929,255331,1356,06047,Merced
6047,2020-06-21,12,175,11,11,7,23,1.3865696332,0.2405906233,0,21558,2095,254637,1473,06047,Merced
6047,2020-06-22,13,175,12,11,8,23,1.3845061426,0.293147826,0,22184,2275,253886,1598,06047,Merced
6047,2020-06-23,14,175,14,11,8,23,1.3818891942,0.2765827658,0,22866,2470,253071,1732,06047,Merced
6047,2020-06-24,15,175,15,11,9,23,1.379486148,0.2599559574,0,23603,2680,252190,1876,06047,Merced
6047,2020-06-25,17,175,16,11,10,23,1.3779200326,0.2315405426,0,24401,2906,251238,2030,06047,Merced
6047,2020-06-26,18,175,18,11,10,23,1.3748636828,0.209328824,0,25265,3150,250210,2194,06047,Merced
6047,2020-06-27,20,175,19,11,11,23,1.372052443,0.2447813751,0,26193,3411,249105,2370,06047,Merced
6047,2020-06-28,22,175,21,11,12,23,1.3694791696,0.2339772098,0,27204,3691,247907,2558,06047,Merced
6047,2020-06-29,24,175,23,11,13,23,1.3666806026,0.2232380811,0,28288,3991,246622,2758,06047,Merced
6047,2020-06-30,26,175,25,11,14,23,1.3640317488,0.2182292366,0,29456,4311,245243,2970,06047,Merced
6047,2020-07-01,28,175,27,11,15,23,1.3621778867,0.2072173952,0,30712,4652,243762,3194,06047,Merced
6047,2020-07-02,30,175,30,11,16,23,1.3604086532,0.1846341181,0,32063,5015,242175,3431,06047,Merced
6047,2020-07-03,33,175,32,11,18,23,1.3588888306,0.1735258477,0,33512,5401,240476,3680,06047,Merced
6047,2020-07-04,36,175,35,11,19,23,1.3572629228,0.1682217042,3,35066,5810,238661,3942,06047,Merced
6047,2020-07-05,39,175,38,11,21,23,1.3528154107,0.1579585849,6,36730,6242,236724,4215,06047,Merced
6047,2020-07-06,42,175,41,11,22,23,1.3486011376,0.1476281354,11,38507,6697,234662,4500,06047,Merced
6047,2020-07-07,45,175,44,11,24,23,,,15,40403,7174,232471,4795,06047,Merced
6047,2020-07-08,49,175,48,11,26,23,,,20,42420,7674,230149,5100,06047,Merced
6047,2020-07-09,53,175,51,11,28,23,,,25,44563,8195,227693,5413,06047,Merced
6047,2020-07-10,57,175,55,11,30,23,,,30,46835,8737,225101,5732,06047,Merced
6047,2020-07-11,61,175,59,11,32,23,,,36,49239,9298,222373,6057,06047,Merced
6047,2020-07-12,65,175,64,11,34,23,,,42,51775,9876,219510,6384,06047,Merced
6047,2020-07-13,70,175,68,11,37,23,,,49,54445,10468,216512,6712,06047,Merced
6047,2020-07-14,75,175,73,11,39,23,,,56,57248,11070,213383,7038,06047,Merced
6047,2020-07-15,80,175,78,11,42,23,,,63,60183,11681,210126,7360,06047,Merced
6047,2020-07-16,85,175,83,11,45,23,,,71,63246,12295,206749,7674,06047,Merced
6047,2020-07-17,91,175,88,11,47,23,,,80,66436,12910,203255,7977,06047,Merced
6047,2020-07-18,96,175,94,11,50,23,,,89,69746,13520,199657,8266,06047,Merced
6047,2020-07-19,102,175,100,11,53,23,,,99,73170,14121,195962,8538,06047,Merced
6047,2020-07-20,108,175,105,11,56,23,,,109,76700,14707,192180,8788,06047,Merced
6047,2020-07-21,114,175,111,11,59,23,,,120,80328,15273,188325,9016,06047,Merced
6047,2020-07-22,120,175,117,11,62,23,,,133,84045,15815,184407,9217,06047,Merced
6047,2020-07-23,126,175,123,11,65,23,,,146,87837,16325,180444,9388,06047,Merced
6047,2020-07-24,132,175,129,11,68,23,,,160,91692,16798,176448,9529,06047,Merced
6047,2020-07-25,138,175,134,11,71,23,,,175,95596,17229,172436,9636,06047,Merced
6047,2020-07-26,143,175,140,11,74,23,,,190,99529,17612,168432,9708,06047,Merced
6047,2020-07-27,149,175,146,11,77,23,,,205,103488,17945,164437,9743,06047,Merced
6047,2020-07-28,155,175,151,11,79,23,,,222,107463,18225,160462,9745,06047,Merced
6047,2020-07-29,160,175,156,11,82,23,,,239,111430,18446,156528,9711,06047,Merced
6047,2020-07-30,165,175,161,11,84,23,,,256,115376,18607,152651,9642,06047,Merced
6047,2020-07-31,170,175,166,11,87,23,,,274,119287,18707,148843,9539,06047,Merced
6047,2020-08-01,174,175,171,11,89,23,,,292,123149,18744,145117,9403,06047,Merced
6047,2020-08-02,179,175,175,11,90,23,,,311,126948,18718,141483,9237,06047,Merced
6047,2020-08-03,182,175,178,11,92,23,,,330,130675,18630,137951,9043,06047,Merced
6047,2020-08-04,186,175,181,11,93,23,,,350,134317,18483,134527,8824,06047,Merced
6047,2020-08-05,188,175,184,11,95,23,,,369,137866,18278,131219,8583,06047,Merced
6047,2020-08-06,191,175,187,11,95,23,,,389,141312,18019,128033,8324,06047,Merced
6047,2020-08-07,193,175,189,11,96,23,,,409,144650,17709,124971,8047,06047,Merced
6047,2020-08-08,194,175,190,11,96,23,,,430,147872,17353,122038,7758,06047,Merced
6047,2020-08-09,195,175,191,11,96,23,,,450,150976,16954,119234,7459,06047,Merced
6047,2020-08-10,196,175,191,11,96,23,,,470,153956,16517,116559,7154,06047,Merced
6047,2020-08-11,196,175,191,11,96,23,,,491,156811,16048,114014,6844,06047,Merced
6047,2020-08-12,195,175,191,11,95,23,,,511,159539,15550,111597,6533,06047,Merced
6047,2020-08-13,194,175,190,11,94,23,,,531,162141,15030,109305,6223,06047,Merced
6047,2020-08-14,193,175,189,11,93,23,,,551,164614,14485,107142,5913,06047,Merced
6047,2020-08-15,191,175,187,11,92,23,,,570,166967,13938,105090,5611,06047,Merced
6047,2020-08-16,189,175,185,11,90,23,,,590,169196,13378,103159,5314,06047,Merced
6047,2020-08-17,186,175,183,11,88,23,,,609,171303,12809,101342,5023,06047,Merced
6047,2020-08-18,184,175,180,11,87,23,,,627,173294,12238,99635,4740,06047,Merced
6047,2020-08-19,180,175,177,11,85,23,,,646,175170,11670,98031,4468,06047,Merced
6047,2020-08-20,177,175,174,11,82,23,,,664,176938,11110,96526,4205,06047,Merced
6047,2020-08-21,173,175,170,11,80,23,,,681,178601,10560,95116,3952,06047,Merced
6047,2020-08-22,169,175,166,11,78,23,,,698,180162,10020,93796,3710,06047,Merced
6047,2020-08-23,165,175,162,11,75,23,,,715,181628,9493,92561,3479,06047,Merced
6047,2020-08-24,161,175,158,11,73,23,,,731,183003,8980,91406,3260,06047,Merced
6047,2020-08-25,157,175,154,11,70,23,,,746,184289,8483,90328,3052,06047,Merced
6047,2020-08-26,152,175,150,11,68,23,,,761,185494,8003,89321,2854,06047,Merced
6047,2020-08-27,148,175,145,11,65,23,,,776,186620,7541,88381,2667,06047,Merced
6047,2020-08-28,143,175,141,11,63,23,,,790,187673,7098,87505,2491,06047,Merced
6047,2020-08-29,138,175,136,11,60,23,,,802,188655,6673,86689,2325,06047,Merced
6047,2020-08-30,134,175,132,11,58,23,,,814,189571,6267,85928,2169,06047,Merced
6047,2020-08-31,129,175,127,11,55,23,,,825,190426,5881,85220,2022,06047,Merced
6047,2020-09-01,125,175,123,11,53,23,,,836,191223,5513,84562,1884,06047,Merced
6047,2020-09-02,120,175,118,11,50,23,,,847,191966,5164,83949,1754,06047,Merced
6047,2020-09-03,116,175,114,11,48,23,,,857,192657,4834,83379,1633,06047,Merced
6047,2020-09-04,111,175,109,11,46,23,,,867,193300,4521,82849,1520,06047,Merced
6047,2020-09-05,107,175,105,11,43,23,,,876,193898,4226,82356,1414,06047,Merced
6047,2020-09-06,102,175,101,11,41,23,,,885,194455,3947,81899,1315,06047,Merced
6047,2020-09-07,98,175,97,11,39,23,,,894,194973,3685,81474,1222,06047,Merced
6047,2020-09-08,94,175,93,11,37,23,,,902,195454,3438,81079,1136,06047,Merced
6047,2020-09-09,90,175,89,11,35,23,,,909,195901,3206,80712,1055,06047,Merced
6047,2020-09-10,86,175,85,11,33,23,,,917,196317,2988,80371,980,06047,Merced
6047,2020-09-11,83,175,81,11,31,23,,,924,196703,2784,80055,911,06047,Merced
6047,2020-09-12,79,175,78,11,30,23,,,930,197062,2593,79761,846,06047,Merced
6047,2020-09-13,75,175,74,11,28,23,,,937,197394,2414,79489,785,06047,Merced
6047,2020-09-14,72,175,71,11,26,23,,,943,197704,2246,79236,729,06047,Merced
6047,2020-09-15,69,175,68,11,25,23,,,948,197991,2089,79002,676,06047,Merced
6047,2020-09-16,65,175,65,11,23,23,,,954,198257,1943,78784,628,06047,Merced
6047,2020-09-17,62,175,62,11,22,23,,,959,198504,1807,78582,582,06047,Merced
6047,2020-09-18,59,175,59,11,21,23,,,964,198734,1679,78395,540,06047,Merced
6047,2020-09-19,57,175,56,11,19,23,,,968,198945,1561,78222,501,06047,Merced
6047,2020-09-20,54,175,53,11,18,23,,,973,199144,1450,78060,465,06047,Merced
6047,2020-09-21,51,175,51,11,17,23,,,977,199327,1347,77910,431,06047,Merced
6047,2020-09-22,49,175,48,11,16,23,,,981,199496,1251,77773,400,06047,Merced
6047,2020-09-23,46,175,46,11,15,23,,,985,199653,1162,77645,371,06047,Merced
6047,2020-09-24,44,175,44,11,14,23,,,988,199798,1079,77526,344,06047,Merced
6047,2020-09-25,42,175,42,11,13,23,,,991,199934,1002,77416,319,06047,Merced
6047,2020-09-26,40,175,39,11,12,23,,,995,200059,930,77313,296,06047,Merced
6047,2020-09-27,38,175,38,11,11,23,,,998,200176,864,77218,274,06047,Merced
6047,2020-09-28,36,175,36,11,11,23,,,1000,200284,802,77130,254,06047,Merced
6047,2020-09-29,34,175,34,11,10,23,,,1003,200384,744,77049,236,06047,Merced
6047,2020-09-30,32,175,32,11,9,23,,,1005,200477,690,76973,219,06047,Merced
6047,2020-10-01,31,175,31,11,9,23,,,1008,200563,640,76903,203,06047,Merced
6047,2020-10-02,29,175,29,11,8,23,,,1010,200643,594,76838,188,06047,Merced
6047,2020-10-03,28,175,28,11,8,23,,,1012,200717,551,76777,174,06047,Merced
6047,2020-10-04,26,175,26,11,7,23,,,1014,200786,511,76721,162,06047,Merced
6047,2020-10-05,25,175,25,11,6,23,,,1016,200850,474,76669,150,06047,Merced
6053,2020-03-03,19,618,18,23,11,46,,,0,10806,2760,421998,1157,06053,Monterey
6053,2020-03-04,19,618,19,23,12,46,,,0,11268,2669,421582,1111,06053,Monterey
6053,2020-03-05,19,618,19,23,12,46,,,0,11713,2577,421180,1069,06053,Monterey
6053,2020-03-06,20,618,19,23,12,46,,,0,12141,2488,420792,1029,06053,Monterey
6053,2020-03-07,20,618,19,23,12,46,,,0,12553,2400,420417,991,06053,Monterey
6053,2020-03-08,20,618,19,23,12,46,,,0,12950,2316,420056,955,06053,Monterey
6053,2020-03-09,19,618,19,23,12,46,,,0,13333,2234,419708,921,06053,Monterey
6053,2020-03-10,19,618,19,23,12,46,,,0,13701,2154,419372,888,06053,Monterey
6053,2020-03-11,19,618,19,23,12,46,,,0,14057,2077,419049,856,06053,Monterey
6053,2020-03-12,19,618,18,23,12,46,,,0,14400,2003,418737,825,06053,Monterey
6053,2020-03-13,18,618,18,23,11,46,,,0,14730,1932,418436,795,06053,Monterey
6053,2020-03-14,18,618,18,23,11,46,,,0,15048,1863,418147,766,06053,Monterey
6053,2020-03-15,18,618,17,23,11,46,,,0,15355,1796,417867,738,06053,Monterey
6053,2020-03-16,17,618,17,23,11,46,,,0,15651,1732,417598,712,06053,Monterey
6053,2020-03-17,17,618,16,23,11,46,,,0,15937,1669,417339,686,06053,Monterey
6053,2020-03-18,16,618,16,23,10,46,1.3955480575,1.184853217,0,16211,1610,417089,661,06053,Monterey
6053,2020-03-19,16,618,15,23,10,46,1.3819794623,0.9000949984,0,16476,1551,416849,637,06053,Monterey
6053,2020-03-20,15,618,15,23,10,46,1.3676914061,0.8291640699,0,16731,1495,416616,614,06053,Monterey
6053,2020-03-21,15,618,15,23,10,46,1.3521138045,0.7990199201,0,16977,1441,416393,591,06053,Monterey
6053,2020-03-22,14,618,14,23,9,46,1.3356559688,0.7806768772,0,17214,1389,416178,570,06053,Monterey
6053,2020-03-23,14,618,14,23,9,46,1.3179002023,0.756935012,0,17442,1338,415970,549,06053,Monterey
6053,2020-03-24,14,618,13,23,9,46,1.2996970009,0.7564163209,0,17662,1290,415770,529,06053,Monterey
6053,2020-03-25,13,618,13,23,8,46,1.2808611311,0.7503067628,0,17874,1243,415578,510,06053,Monterey
6053,2020-03-26,13,618,12,23,8,46,1.2618035547,0.7442612058,0,18078,1198,415392,491,06053,Monterey
6053,2020-03-27,12,618,12,23,8,46,1.2422646998,0.7325810793,0,18275,1154,415214,473,06053,Monterey
6053,2020-03-28,12,618,12,23,8,46,1.2233990134,0.7264801285,0,18464,1112,415042,455,06053,Monterey
6053,2020-03-29,11,618,11,23,7,46,1.2051418979,0.7202034984,0,18647,1071,414876,439,06053,Monterey
6053,2020-03-30,11,618,11,23,7,46,1.1880402965,0.7193668028,0,18823,1032,414716,422,06053,Monterey
6053,2020-03-31,11,618,10,23,7,46,1.1699608361,0.7130388881,0,18992,994,414562,407,06053,Monterey
6053,2020-04-01,10,618,10,23,7,46,1.1540091878,0.7176437323,0,19155,958,414414,392,06053,Monterey
6053,2020-04-02,10,618,10,23,6,46,1.140132525,0.7043290717,0,19312,923,414272,377,06053,Monterey
6053,2020-04-03,9,618,9,23,6,46,1.1287035509,0.7018548297,0,19464,889,414134,363,06053,Monterey
6053,2020-04-04,9,618,9,23,6,46,1.1193952792,0.6929948909,0,19609,856,414002,350,06053,Monterey
6053,2020-04-05,9,618,8,23,6,46,1.1120707469,0.7008828039,0,19750,824,413874,337,06053,Monterey
6053,2020-04-06,8,618,8,23,6,46,1.1056600584,0.6911864049,0,19885,794,413752,325,06053,Monterey
6053,2020-04-07,8,618,8,23,5,46,1.1000026224,0.692819566,0,20015,765,413634,313,06053,Monterey
6053,2020-04-08,8,618,8,23,5,46,1.0944872414,0.6770912113,0,20140,737,413520,301,06053,Monterey
6053,2020-04-09,7,618,7,23,5,46,1.0889671449,0.6902317312,0,20261,709,413410,290,06053,Monterey
6053,2020-04-10,7,618,7,23,5,46,1.0831285596,0.6745966776,0,20377,683,413305,279,06053,Monterey
6053,2020-04-11,7,618,7,23,5,46,1.0762719508,0.67657601,0,20489,658,413203,269,06053,Monterey
6053,2020-04-12,7,618,6,23,4,46,1.0680259662,0.6616359127,0,20597,633,413106,259,06053,Monterey
6053,2020-04-13,6,618,6,23,4,46,1.058290032,0.6471259268,0,20701,610,413012,249,06053,Monterey
6053,2020-04-14,6,618,6,23,4,46,1.0466785963,0.6389308541,0,20801,587,412921,240,06053,Monterey
6053,2020-04-15,6,618,6,23,4,46,1.0338511315,0.6310868188,0,20897,566,412834,231,06053,Monterey
6053,2020-04-16,5,618,5,23,4,46,1.0191473655,0.6237844251,0,20989,545,412750,222,06053,Monterey
6053,2020-04-17,5,618,5,23,4,46,1.0033700832,0.6110184261,0,21078,524,412669,214,06053,Monterey
6053,2020-04-18,5,618,5,23,3,46,0.9864336815,0.5928135334,0,21164,505,412591,206,06053,Monterey
6053,2020-04-19,5,618,5,23,3,46,0.969156622,0.5862539855,0,21247,486,412516,198,06053,Monterey
6053,2020-04-20,5,618,4,23,3,46,0.9516968154,0.5912941975,0,21326,468,412444,191,06053,Monterey
6053,2020-04-21,4,618,4,23,3,46,0.9347195449,0.5904216107,0,21403,451,412375,183,06053,Monterey
6053,2020-04-22,4,618,4,23,3,46,0.9181574833,0.5894291633,0,21477,434,412308,177,06053,Monterey
6053,2020-04-23,4,618,4,23,3,46,0.9031165898,0.5879975926,0,21548,418,412244,170,06053,Monterey
6053,2020-04-24,4,618,4,23,3,46,0.8896612968,0.5803347958,0,21616,402,412182,164,06053,Monterey
6053,2020-04-25,4,618,4,23,3,46,0.8783739516,0.5893666743,0,21681,387,412122,157,06053,Monterey
6053,2020-04-26,3,618,3,23,2,46,0.8691037626,0.5920427474,0,21745,372,412065,152,06053,Monterey
6053,2020-04-27,3,618,3,23,2,46,0.8622643755,0.599790611,0,21806,358,412010,146,06053,Monterey
6053,2020-04-28,3,618,3,23,2,46,0.8577181933,0.5895559754,0,21864,345,411957,140,06053,Monterey
6053,2020-04-29,3,618,3,23,2,46,0.8552673789,0.5960369673,0,21920,332,411906,135,06053,Monterey
6053,2020-04-30,3,618,3,23,2,46,0.8550922184,0.6018610344,0,21975,320,411855,131,06053,Monterey
6053,2020-05-01,3,618,3,23,2,46,0.8572780006,0.6070035562,0,22028,309,411805,128,06053,Monterey
6053,2020-05-02,3,618,3,23,2,46,0.8614516416,0.6057987299,0,22080,299,411753,128,06053,Monterey
6053,2020-05-03,3,618,2,23,2,46,0.8670924594,0.5983968633,0,22133,291,411701,128,06053,Monterey
6053,2020-05-04,2,618,2,23,2,46,0.8739634709,0.6021868758,0,22185,284,411647,129,06053,Monterey
6053,2020-05-05,2,618,2,23,2,46,0.8816719677,0.6057351271,0,22238,280,411592,131,06053,Monterey
6053,2020-05-06,2,618,2,23,2,46,0.8903066825,0.6090160024,0,22292,277,411536,133,06053,Monterey
6053,2020-05-07,2,618,2,23,2,46,0.8999761734,0.6062246608,0,22348,276,411477,136,06053,Monterey
6053,2020-05-08,2,618,2,23,1,46,0.9100809902,0.5975341487,0,22404,276,411417,140,06053,Monterey
6053,2020-05-09,2,618,2,23,1,46,0.9212483005,0.5885369213,0,22463,278,411354,145,06053,Monterey
6053,2020-05-10,2,618,2,23,1,46,0.9333528736,0.585042632,0,22523,281,411288,151,06053,Monterey
6053,2020-05-11,2,618,2,23,1,46,0.9463629302,0.5755134494,0,22586,286,411218,157,06053,Monterey
6053,2020-05-12,2,618,2,23,1,46,0.9603729959,0.5656955892,0,22652,292,411145,164,06053,Monterey
6053,2020-05-13,2,618,2,23,1,46,0.9753000762,0.5613865122,0,22721,301,411068,173,06053,Monterey
6053,2020-05-14,2,618,2,23,1,46,0.991551498,0.5566951309,0,22793,310,410987,182,06053,Monterey
6053,2020-05-15,2,618,2,23,1,46,1.0091405911,0.5400705917,0,22869,322,410902,190,06053,Monterey
6053,2020-05-16,2,618,2,23,1,46,1.0280469838,0.5288392835,0,22948,334,410815,198,06053,Monterey
6053,2020-05-17,2,618,2,23,1,46,1.0487867174,0.5228522382,0,23031,347,410724,206,06053,Monterey
6053,2020-05-18,2,618,2,23,1,46,1.0702896358,0.5166448803,0,23117,361,410629,215,06053,Monterey
6053,2020-05-19,2,618,2,23,1,46,1.0924478121,0.5102483657,0,23207,375,410531,223,06053,Monterey
6053,2020-05-20,2,618,2,23,1,46,1.1150231987,0.4979579103,0,23300,390,410429,232,06053,Monterey
