date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-04-12,110,6448,78,312,50,678,1.006409854,0.1655812126,0,55135,9916,3115956,4582,06059,6059
2020-04-13,110,6448,79,312,50,678,1.0050690606,0.171741769,0,56989,9760,3114177,4509,06059,6059
2020-04-14,110,6448,78,312,50,678,1.0076960787,0.1709834142,0,58813,9606,3112420,4441,06059,6059
2020-04-15,109,6448,78,312,50,678,1.0142627159,0.1690877893,0,60614,9460,3110664,4396,06059,6059
2020-04-16,109,6448,78,312,50,678,1.0243302322,0.1777285531,0,62402,9328,3108896,4376,06059,6059
2020-04-17,108,6448,78,312,50,678,1.0374359225,0.1854922716,0,64185,9218,3107115,4373,06059,6059
2020-04-18,107,6448,77,312,50,678,1.0531567489,0.1751805572,0,65971,9129,3105318,4385,06059,6059
2020-04-19,107,6448,77,312,49,678,1.0704241655,0.1817428888,0,67764,9064,3103501,4409,06059,6059
2020-04-20,106,6448,76,312,49,678,1.0882750292,0.182363291,0,69569,9021,3101661,4444,06059,6059
2020-04-21,105,6448,76,312,49,678,1.1063834341,0.1886828502,0,71391,9002,3099793,4491,06059,6059
2020-04-22,105,6448,75,312,49,678,1.1238412556,0.2009637192,0,73234,9006,3097891,4549,06059,6059
2020-04-23,104,6448,75,312,49,678,1.1398749411,0.2078821983,0,75103,9032,3095953,4618,06059,6059
2020-04-24,104,6448,74,312,49,678,1.1541587256,0.2095323276,0,77003,9082,3093972,4699,06059,6059
2020-04-25,103,6448,74,312,49,678,1.1661618709,0.1945203126,0,78938,9154,3091944,4792,06059,6059
2020-04-26,103,6448,74,312,48,678,1.1754149535,0.1918491778,0,80915,9250,3089862,4898,06059,6059
2020-04-27,103,6448,74,312,49,678,1.1812704893,0.1843853274,0,82938,9370,3087719,5017,06059,6059
2020-04-28,103,6448,74,312,49,678,1.184272434,0.1835187407,0,85010,9514,3085517,5146,06059,6059
2020-04-29,104,6448,74,312,49,678,1.1840852884,0.1777992623,0,87134,9677,3083274,5266,06059,6059
2020-04-30,104,6448,75,312,49,678,1.1810314204,0.1729073354,0,89304,9853,3080993,5377,06059,6059
2020-05-01,105,6448,75,312,49,678,1.1757762423,0.1628773692,0,91519,10036,3078672,5483,06059,6059
2020-05-02,106,6448,76,312,50,678,1.1685616298,0.1534130431,0,93776,10224,3076309,5588,06059,6059
2020-05-03,107,6448,76,312,50,678,1.1600956199,0.1385364615,0,96076,10416,3073905,5693,06059,6059
2020-05-04,108,6448,77,312,51,678,1.1504742247,0.1413139191,0,98419,10611,3071457,5798,06059,6059
2020-05-05,109,6448,78,312,51,678,1.14006987,0.1385438949,0,100805,10809,3068965,5904,06059,6059
2020-05-06,111,6448,79,312,52,678,1.1294963185,0.1358227136,0,103234,11010,3066430,6010,06059,6059
2020-05-07,112,6448,80,312,53,678,1.1194214628,0.1387310739,0,105707,11213,3063850,6118,06059,6059
2020-05-08,114,6448,81,312,53,678,1.1105862607,0.1355080744,0,108224,11418,3061224,6226,06059,6059
2020-05-09,115,6448,82,312,54,678,1.1028305568,0.1261999479,0,110785,11625,3058553,6336,06059,6059
2020-05-10,117,6448,84,312,55,678,1.0963118313,0.1280817418,0,113391,11835,3055837,6446,06059,6059
2020-05-11,119,6448,85,312,56,678,1.0909454709,0.1296308767,0,116042,12047,3053074,6558,06059,6059
2020-05-12,121,6448,86,312,57,678,1.0867900302,0.1308304491,0,118740,12261,3050264,6671,06059,6059
2020-05-13,123,6448,88,312,58,678,1.0837232745,0.1259422425,0,121483,12478,3047407,6784,06059,6059
2020-05-14,125,6448,89,312,58,678,1.0817675445,0.1322803158,0,124273,12696,3044502,6899,06059,6059
2020-05-15,127,6448,90,312,59,678,1.0810589359,0.1382583761,0,127110,12916,3041550,7014,06059,6059
2020-05-16,129,6448,92,312,60,678,1.0812477721,0.1324303612,0,129995,13138,3038549,7130,06059,6059
2020-05-17,131,6448,93,312,61,678,1.0818654017,0.1322520668,0,132926,13362,3035500,7248,06059,6059
2020-05-18,133,6448,95,312,62,678,1.08256704,0.1262760186,0,135905,13589,3032403,7366,06059,6059
2020-05-19,135,6448,97,312,63,678,1.0834424718,0.1260233032,0,138933,13817,3029257,7484,06059,6059
2020-05-20,138,6448,98,312,65,678,1.0842028277,0.1315773101,0,142009,14047,3026062,7603,06059,6059
2020-05-21,140,6448,100,312,66,678,1.0849426105,0.1313637532,0,145134,14278,3022817,7723,06059,6059
2020-05-22,142,6448,102,312,67,678,1.0853592518,0.1312434792,0,148308,14512,3019523,7843,06059,6059
2020-05-23,145,6448,103,312,68,678,1.0854872445,0.1312065309,0,151531,14746,3016178,7965,06059,6059
2020-05-24,147,6448,105,312,69,678,1.0849971881,0.1198009926,0,154804,14982,3012784,8086,06059,6059
2020-05-25,150,6448,107,312,70,678,1.0842019438,0.1200305598,0,158126,15219,3009340,8208,06059,6059
2020-05-26,152,6448,108,312,71,678,1.0828104113,0.1204322607,0,161498,15458,3005845,8331,06059,6059
2020-05-27,155,6448,110,312,72,678,1.0809862615,0.1209588474,0,164920,15697,3002300,8454,06059,6059
2020-05-28,157,6448,112,312,73,678,1.0783256559,0.121726898,0,168392,15938,2998705,8577,06059,6059
2020-05-29,160,6448,114,312,75,678,1.0756710033,0.1224932302,0,171914,16179,2995060,8700,06059,6059
2020-05-30,162,6448,116,312,76,678,1.0729501367,0.1117316714,0,175486,16422,2991364,8823,06059,6059
2020-05-31,165,6448,118,312,77,678,1.0708088524,0.1123498069,0,179109,16665,2987618,8947,06059,6059
2020-06-01,167,6448,119,312,78,678,1.0688712472,0.1129091454,0,182782,16909,2983822,9070,06059,6059
2020-06-02,170,6448,121,312,80,678,1.067217887,0.1133864293,0,186505,17154,2979975,9194,06059,6059
2020-06-03,173,6448,123,312,81,678,1.066364972,0.107859142,0,190277,17398,2976079,9317,06059,6059
2020-06-04,175,6448,125,312,82,678,1.0671302199,0.107638234,0,194100,17643,2972133,9441,06059,6059
2020-06-05,178,6448,127,312,83,678,1.0697362938,0.1068859252,0,197973,17888,2968137,9564,06059,6059
2020-06-06,180,6448,129,312,84,678,1.0744471218,0.1055260263,0,201897,18134,2964091,9686,06059,6059
2020-06-07,183,6448,131,312,86,678,1.0810220626,0.1,0,205870,18379,2959995,9808,06059,6059
2020-06-08,186,6448,133,312,87,678,1.0896088952,0.1,0,209893,18623,2955851,9930,06059,6059
2020-06-09,188,6448,135,312,88,678,1.1003281361,0.1,0,213965,18867,2951658,10051,06059,6059
2020-06-10,191,6448,136,312,90,678,1.1133917569,0.1,0,218086,19111,2947417,10171,06059,6059
2020-06-11,194,6448,138,312,91,678,1.128737692,0.1,0,222256,19354,2943127,10291,06059,6059
2020-06-12,196,6448,140,312,92,678,1.1468543192,0.1019443769,4,226475,19596,2938789,10410,06059,6059
2020-06-13,199,6448,142,312,93,678,1.1674929316,0.1,17,230743,19837,2934403,10527,06059,6059
2020-06-14,202,6448,144,312,95,678,1.1895045032,0.1,31,235057,20076,2929972,10644,06059,6059
2020-06-15,204,6448,146,312,96,678,1.212122092,0.1,44,239419,20314,2925495,10760,06059,6059
2020-06-16,207,6448,148,312,97,678,1.2355621854,0.1109776379,58,243828,20551,2920972,10874,06059,6059
2020-06-17,210,6448,150,312,98,678,1.2588053152,0.1100414269,71,248283,20786,2916403,10988,06059,6059
2020-06-18,212,6448,152,312,100,678,1.2814316194,0.1150567809,85,252785,21019,2911789,11099,06059,6059
2020-06-19,215,6448,154,312,101,678,1.3026996554,0.1031437251,99,257332,21250,2907132,11210,06059,6059
2020-06-20,218,6448,156,312,102,678,1.3221906116,0.1,114,261918,21478,2902437,11319,06059,6059
2020-06-21,220,6448,157,312,103,678,1.3393377467,0.1,128,266548,21704,2897700,11426,06059,6059
2020-06-22,223,6448,159,312,105,678,1.3536322292,0.1,143,271221,21928,2892922,11531,06059,6059
2020-06-23,226,6448,161,312,106,678,1.3641352402,0.1,158,275936,22148,2888103,11635,06059,6059
2020-06-24,228,6448,163,312,107,678,1.3706482128,0.1066226769,173,280693,22366,2883244,11736,06059,6059
2020-06-25,231,6448,165,312,108,678,1.3752263786,0.1226215823,188,285492,22581,2878346,11836,06059,6059
2020-06-26,233,6448,167,312,110,678,1.3768624182,0.1048287903,203,290332,22792,2873408,11933,06059,6059
2020-06-27,236,6448,168,312,111,678,1.3758957898,0.1,219,295213,23000,2868432,12029,06059,6059
2020-06-28,238,6448,170,312,112,678,1.3724445195,0.1,234,300133,23204,2863419,12122,06059,6059
2020-06-29,241,6448,172,312,113,678,1.3662962964,0.1,250,305093,23405,2858368,12213,06059,6059
2020-06-30,243,6448,174,312,114,678,1.3584224204,0.1,266,310079,23600,2853294,12300,06059,6059
2020-07-01,245,6448,175,312,115,678,1.349202993,0.1,282,315101,23791,2848187,12386,06059,6059
2020-07-02,248,6448,177,312,117,678,1.3393221485,0.1,299,320157,23978,2843048,12468,06059,6059
2020-07-03,250,6448,179,312,118,678,1.3290369112,0.1,315,325249,24160,2837876,12548,06059,6059
2020-07-04,252,6448,180,312,119,678,1.3183739883,0.1,332,330376,24338,2832672,12626,06059,6059
2020-07-05,254,6448,182,312,120,678,1.3075189835,0.1,349,335541,24511,2827432,12700,06059,6059
2020-07-06,257,6448,183,312,121,678,1.2965837709,0.1,366,340740,24679,2822161,12773,06059,6059
2020-07-07,259,6448,185,312,122,678,,,383,345986,24861,2816760,12928,06059,6059
2020-07-08,261,6448,186,312,123,678,,,400,351310,25083,2811190,13174,06059,6059
2020-07-09,263,6448,188,312,124,678,,,417,356753,25372,2805410,13511,06059,6059
2020-07-10,265,6448,190,312,125,678,,,435,362346,25744,2799401,13927,06059,6059
2020-07-11,268,6448,192,312,127,678,,,453,368118,26211,2793140,14415,06059,6059
2020-07-12,271,6448,194,312,128,678,,,471,374105,26785,2786598,14971,06059,6059
2020-07-13,275,6448,196,312,130,678,,,489,380333,27473,2779742,15599,06059,6059
2020-07-14,279,6448,199,312,132,678,,,507,386835,28282,2772535,16304,06059,6059
2020-07-15,284,6448,203,312,134,678,,,526,393643,29217,2764938,17094,06059,6059
2020-07-16,289,6448,206,312,136,678,,,545,400790,30288,2756909,17975,06059,6059
2020-07-17,296,6448,211,312,139,678,,,564,408319,31506,2748399,18956,06059,6059
2020-07-18,303,6448,216,312,142,678,,,584,416270,32882,2739357,20047,06059,6059
2020-07-19,311,6448,222,312,146,678,,,604,424691,34428,2729725,21259,06059,6059
2020-07-20,321,6448,229,312,150,678,,,625,433629,36159,2719443,22602,06059,6059
2020-07-21,332,6448,237,312,155,678,,,647,443126,38074,2708568,23980,06059,6059
2020-07-22,344,6448,245,312,161,678,,,669,453183,40139,2697141,25350,06059,6059
2020-07-23,358,6448,255,312,167,678,,,692,463802,42328,2685141,26731,06059,6059
2020-07-24,373,6448,266,312,173,678,,,716,474992,44626,2672543,28139,06059,6059
2020-07-25,390,6448,278,312,181,678,,,741,486765,47027,2659330,29579,06059,6059
2020-07-26,408,6448,290,312,189,678,,,768,499129,49525,2645488,31056,06059,6059
2020-07-27,427,6448,304,312,197,678,,,795,512104,52116,2630997,32573,06059,6059
2020-07-28,453,6448,324,312,206,678,,,831,525712,54796,2615832,34130,06059,6059
2020-07-29,481,6448,346,312,216,678,,,869,539952,57561,2600001,35722,06059,6059
2020-07-30,511,6448,369,312,226,678,,,910,554848,60408,2583480,37346,06059,6059
2020-07-31,541,6448,392,312,237,678,,,953,570416,63330,2566262,38996,06059,6059
2020-08-01,573,6448,417,312,248,678,,,999,586659,66326,2548343,40672,06059,6059
2020-08-02,606,6448,442,312,260,678,,,1047,603587,69387,2529722,42365,06059,6059
2020-08-03,640,6448,468,312,272,678,,,1098,621206,72507,2510396,44072,06059,6059
2020-08-04,675,6448,495,312,285,678,,,1151,639519,75678,2490371,45784,06059,6059
2020-08-05,711,6448,523,312,298,678,,,1207,658527,78892,2469653,47493,06059,6059
2020-08-06,748,6448,552,312,312,678,,,1265,678230,82142,2448250,49194,06059,6059
2020-08-07,786,6448,581,312,325,678,,,1327,698622,85417,2426179,50873,06059,6059
2020-08-08,825,6448,611,312,340,678,,,1391,719695,88703,2403456,52523,06059,6059
2020-08-09,865,6448,641,312,354,678,,,1459,741437,91989,2380099,54138,06059,6059
2020-08-10,905,6448,672,312,369,678,,,1529,763826,95255,2356140,55708,06059,6059
2020-08-11,946,6448,703,312,385,678,,,1603,786849,98491,2331598,57227,06059,6059
2020-08-12,987,6448,735,312,400,678,,,1680,810473,101674,2306517,58684,06059,6059
2020-08-13,1029,6448,767,312,416,678,,,1760,834680,104794,2280920,60074,06059,6059
2020-08-14,1071,6448,799,312,431,678,,,1843,859430,107831,2254862,61381,06059,6059
2020-08-15,1112,6448,832,312,447,678,,,1930,884699,110774,2228374,62601,06059,6059
2020-08-16,1154,6448,864,312,462,678,,,2020,910440,113602,2201515,63719,06059,6059
2020-08-17,1196,6448,896,312,478,678,,,2113,936599,116298,2174346,64728,06059,6059
2020-08-18,1237,6448,928,312,493,678,,,2209,963106,118835,2146953,65615,06059,6059
2020-08-19,1278,6448,960,312,508,678,,,2308,989958,121213,2119335,66380,06059,6059
2020-08-20,1317,6448,991,312,523,678,,,2411,1017150,123430,2091500,67024,06059,6059
2020-08-21,1357,6448,1022,312,537,678,,,2516,1044587,125449,2063538,67549,06059,6059
2020-08-22,1395,6448,1052,312,551,678,,,2625,1072210,127259,2035523,67941,06059,6059
2020-08-23,1432,6448,1081,312,565,678,,,2736,1099963,128854,2007519,68192,06059,6059
2020-08-24,1467,6448,1109,312,578,678,,,2850,1127790,130220,1979581,68303,06059,6059
2020-08-25,1501,6448,1136,312,590,678,,,2967,1155634,131348,1951766,68274,06059,6059
2020-08-26,1533,6448,1161,312,601,678,,,3086,1183435,132231,1924133,68106,06059,6059
2020-08-27,1563,6448,1186,312,612,678,,,3208,1211137,132863,1896737,67800,06059,6059
2020-08-28,1591,6448,1208,312,622,678,,,3332,1238685,133240,1869628,67361,06059,6059
2020-08-29,1617,6448,1230,312,631,678,,,3458,1266032,133362,1842851,66791,06059,6059
2020-08-30,1641,6448,1249,312,639,678,,,3585,1293120,133227,1816458,66096,06059,6059
2020-08-31,1662,6448,1267,312,646,678,,,3715,1319900,132838,1790491,65282,06059,6059
2020-09-01,1681,6448,1283,312,652,678,,,3846,1346328,132199,1764989,64357,06059,6059
2020-09-02,1697,6448,1297,312,657,678,,,3978,1372357,131316,1739991,63326,06059,6059
2020-09-03,1710,6448,1309,312,661,678,,,4111,1397944,130198,1715532,62198,06059,6059
2020-09-04,1721,6448,1319,312,663,678,,,4246,1423051,128856,1691641,60982,06059,6059
2020-09-05,1729,6448,1327,312,665,678,,,4380,1447649,127297,1668341,59684,06059,6059
2020-09-06,1734,6448,1333,312,666,678,,,4516,1471701,125537,1645658,58315,06059,6059
2020-09-07,1737,6448,1337,312,665,678,,,4651,1495186,123583,1623604,56883,06059,6059
2020-09-08,1736,6448,1339,312,664,678,,,4787,1518075,121455,1602200,55399,06059,6059
2020-09-09,1733,6448,1338,312,661,678,,,4922,1540352,119162,1581452,53870,06059,6059
2020-09-10,1728,6448,1336,312,657,678,,,5057,1561994,116728,1561371,52308,06059,6059
2020-09-11,1720,6448,1332,312,652,678,,,5191,1582999,114157,1541960,50715,06059,6059
2020-09-12,1709,6448,1326,312,647,678,,,5324,1603350,111475,1523220,49104,06059,6059
2020-09-13,1696,6448,1318,312,640,678,,,5456,1623043,108690,1505152,47479,06059,6059
2020-09-14,1681,6448,1308,312,633,678,,,5587,1642075,105818,1487751,45848,06059,6059
2020-09-15,1663,6448,1297,312,624,678,,,5717,1660442,102878,1471011,44221,06059,6059
2020-09-16,1644,6448,1284,312,615,678,,,5845,1678148,99878,1454926,42600,06059,6059
2020-09-17,1623,6448,1269,312,605,678,,,5972,1695204,96847,1439473,40997,06059,6059
2020-09-18,1599,6448,1253,312,595,678,,,6096,1711609,93786,1424652,39413,06059,6059
2020-09-19,1575,6448,1236,312,584,678,,,6219,1727365,90698,1410460,37849,06059,6059
2020-09-20,1548,6448,1217,312,572,678,,,6339,1742495,87608,1396865,36314,06059,6059
2020-09-21,1520,6448,1198,312,560,678,,,6458,1757007,84528,1383855,34813,06059,6059
2020-09-22,1491,6448,1177,312,547,678,,,6574,1770901,81457,1371428,33345,06059,6059
2020-09-23,1461,6448,1155,312,534,678,,,6687,1784195,78415,1359576,31902,06059,6059
2020-09-24,1430,6448,1132,312,521,678,,,6799,1796914,75422,1348273,30486,06059,6059
2020-09-25,1398,6448,1109,312,507,678,,,6907,1809065,72468,1337494,29114,06059,6059
2020-09-26,1365,6448,1085,312,494,678,,,7013,1820665,69561,1327222,27787,06059,6059
2020-09-27,1332,6448,1060,312,480,678,,,7117,1831732,66711,1317440,26502,06059,6059
2020-09-28,1298,6448,1036,312,466,678,,,7218,1842285,63921,1308128,25261,06059,6059
2020-09-29,1264,6448,1010,312,451,678,,,7315,1852340,61197,1299271,24063,06059,6059
2020-09-30,1229,6448,985,312,437,678,,,7411,1861916,58543,1290849,22909,06059,6059
2020-10-01,1195,6448,959,312,423,678,,,7503,1871038,55963,1282838,21799,06059,6059
2020-10-02,1160,6448,933,312,409,678,,,7593,1879714,53457,1275228,20732,06059,6059
2020-10-03,1126,6448,907,312,395,678,,,7680,1887962,51028,1268004,19708,06059,6059
2020-10-04,1092,6448,881,312,381,678,,,7764,1895803,48676,1261144,18726,06059,6059
2020-10-05,1058,6448,855,312,368,678,,,7846,1903247,46404,1254641,17787,06059,6059
2020-03-09,0,21552,0,875,0,2302,2.1701171265,0.655258744,0,0,6,10039092,7,06037,6037
2020-03-10,0,21552,0,875,0,2302,2.1847764301,0.587518438,0,3,8,10039085,10,06037,6037
2020-03-11,0,21552,0,875,0,2302,2.1953499378,0.5382781077,0,8,11,10039076,14,06037,6037
2020-03-12,0,21552,0,875,0,2302,2.2061081352,0.4774374567,0,15,15,10039065,19,06037,6037
2020-03-13,0,21552,0,875,0,2302,2.2096752463,0.4128991908,0,25,21,10039049,26,06037,6037
2020-03-14,0,21552,0,875,0,2302,2.2065467994,0.3733877768,0,37,28,10039027,35,06037,6037
2020-03-15,0,21552,0,875,0,2302,2.1974429357,0.3240543117,0,54,38,10038999,47,06037,6037
2020-03-16,0,21552,0,875,0,2302,2.1829755251,0.2820426718,0,76,51,10038960,63,06037,6037
2020-03-17,0,21552,0,875,0,2302,2.1630204677,0.3166707141,0,106,69,10038909,84,06037,6037
2020-03-18,0,21552,0,875,0,2302,2.1380045727,0.2603836514,0,146,92,10038840,113,06037,6037
2020-03-19,0,21552,0,875,0,2302,2.1078727973,0.2344409296,0,200,124,10038747,152,06037,6037
2020-03-20,1,21552,0,875,0,2302,2.0724013806,0.2042661267,0,272,167,10038623,204,06037,6037
2020-03-21,1,21552,0,875,0,2302,2.0310791479,0.1757803089,0,369,224,10038458,273,06037,6037
2020-03-22,1,21552,0,875,0,2302,1.9859998426,0.1714730754,0,497,299,10038244,358,06037,6037
2020-03-23,2,21552,1,875,0,2302,1.9373251698,0.1566567296,0,664,395,10037970,465,06037,6037
2020-03-24,3,21552,1,875,0,2302,1.8850437543,0.1428815608,0,879,518,10037625,594,06037,6037
2020-03-25,4,21552,1,875,1,2302,1.8300634732,0.1241119847,0,1153,670,10037195,751,06037,6037
2020-03-26,5,21552,2,875,1,2302,1.7725451115,0.1233955975,0,1496,858,10036666,937,06037,6037
2020-03-27,7,21552,3,875,1,2302,1.7128477416,0.1117612303,0,1922,1085,10036023,1154,06037,6037
2020-03-28,9,21552,3,875,2,2302,1.6519917043,0.1,0,2441,1356,10035256,1402,06037,6037
2020-03-29,12,21552,4,875,3,2302,1.5906195518,0.1,0,3068,1674,10034351,1679,06037,6037
2020-03-30,15,21552,6,875,3,2302,1.52855828,0.1,0,3814,2041,10033301,1984,06037,6037
2020-03-31,19,21552,7,875,4,2302,1.4692772943,0.1,0,4689,2457,10032101,2310,06037,6037
2020-04-01,24,21552,9,875,5,2302,1.413093887,0.1,0,5699,2919,10030752,2648,06037,6037
2020-04-02,29,21552,11,875,7,2302,1.3610474641,0.1,0,6848,3421,10029263,2989,06037,6037
2020-04-03,35,21552,14,875,8,2302,1.3139478121,0.1,0,8133,3953,10027648,3318,06037,6037
2020-04-04,41,21552,16,875,10,2302,1.2721270115,0.1,0,9551,4507,10025908,3640,06037,6037
2020-04-05,49,21552,19,875,12,2302,1.236258276,0.1,0,11114,5090,10023948,4037,06037,6037
2020-04-06,57,21552,22,875,14,2302,1.206943711,0.1,0,12855,5727,10021739,4505,06037,6037
2020-04-07,65,21552,26,875,16,2302,1.1841095998,0.1,0,14801,6431,10019256,5043,06037,6037
2020-04-08,75,21552,30,875,18,2302,1.1679058633,0.1,0,16979,7216,10016470,5650,06037,6037
2020-04-09,85,21552,34,875,21,2302,1.1577482449,0.1,0,19418,8094,10013349,6332,06037,6037
2020-04-10,97,21552,38,875,24,2302,1.1531366024,0.1,0,22158,9078,10009842,7099,06037,6037
2020-04-11,110,21552,44,875,27,2302,1.1531559155,0.1,0,25223,10179,10005919,7957,06037,6037
2020-04-12,124,21552,49,875,30,2302,1.1566194937,0.1,0,28659,11413,10001521,8919,06037,6037
2020-04-13,140,21552,56,875,34,2302,1.1625054585,0.1,0,32513,12796,9996589,9996,06037,6037
2020-04-14,158,21552,63,875,39,2302,1.1700402274,0.1,0,36832,14344,9991065,11202,06037,6037
2020-04-15,178,21552,71,875,44,2302,1.1775422989,0.1,0,41671,16079,9984875,12553,06037,6037
2020-04-16,200,21552,80,875,49,2302,1.1835189822,0.1,0,47098,18023,9977935,14065,06037,6037
2020-04-17,224,21552,90,875,55,2302,1.1879131156,0.1,0,53168,20195,9970177,15754,06037,6037
2020-04-18,252,21552,101,875,62,2302,1.1895165864,0.1,0,59967,22622,9961522,17610,06037,6037
2020-04-19,283,21552,113,875,70,2302,1.1878485822,0.1,0,67522,25282,9952102,19475,06037,6037
2020-04-20,317,21552,127,875,79,2302,1.1830322871,0.1,0,75836,28140,9941959,21303,06037,6037
