cumulative_fatalities_upper_bound,hospitalizations_lower_bound,icu_num,cumulative_cases_num,cases_lower_bound,current_hospitalizations_lower_bound,icu_upper_bound,location_id,intervention_date_id,current_icu_lower_bound,hospitalizations_num,fatalities_lower_bound,hospitalizations_upper_bound,current_icu_upper_bound,cases_num,portfolio_id,data_type,current_hospitalizations_num,cases_upper_bound,cumulative_fatalities_lower_bound,cumulative_cases_lower_bound,current_icu_num,fatalities_upper_bound,fatalities_num,icu_lower_bound,intervention_length,intervention_level,current_hospitalizations_upper_bound,future_scenario_id,cumulative_cases_upper_bound,cumulative_fatalities_num,date_str,date,scenario
3724.49,192.21,237.93,57203.43,542.91,3302.2,612.78,5,2,436.47,835.95,40.72,2464.41,3410.58,1370.99,2,,9484.54,2464.41,1725.54,47165.51,1503.36,117.22,75.41,73.89,30,1,25176.19,8,87603.48,2753.86,,2020-04-28,1-2
3817.98,176.13,234.73,58574.35,478.16,3225.4,617.29,5,2,426.29,822.39,39.33,2470.85,3448.76,1370.93,2,,9359.98,2470.84,1777.24,48470.61,1489.66,116.35,74.43,70.45,30,1,25377.78,8,90071.21,2829.92,,2020-04-29,1-2
3909.08,161.43,231.54,59944.52,426.29,3150.33,621.5,5,2,416.35,808.96,37.94,2476.03,3485.06,1368.99,2,,9234.55,2476.03,1828.43,49278.26,1475.25,115.42,73.42,67.11,30,1,25566.75,8,92544.75,2904.96,,2020-04-30,1-2
3997.78,148.1,228.34,61309.78,383.59,3076.91,625.41,5,2,406.64,795.58,36.55,2479.95,3519.48,1361.6,2,,9108.4,2479.95,1879.1,49682.69,1460.23,114.42,72.4,63.4,30,1,25742.99,8,95022.84,2978.96,,2020-05-01,1-2
4084.07,136.04,225.15,62669.01,347.61,3005.09,629,5,2,397.16,782.42,35.18,2482.6,3552.04,1357.54,2,,8981.68,2482.6,1925.45,50047.92,1444.65,113.37,71.36,59.74,30,1,25906.39,8,97504.22,3051.91,,2020-05-02,1-2
4167.97,125.13,221.97,64025.49,316.68,2934.8,632.28,5,2,387.89,769.54,33.81,2483.98,3582.73,1355.85,2,,8854.7,2483.97,1960.01,50379.78,1428.59,112.27,70.31,56.23,30,1,26056.86,8,99987.61,3123.79,,2020-05-03,1-2
4249.48,115.25,218.79,65380.88,289.68,2865.99,635.26,5,2,378.82,756.92,32.47,2484.08,3611.56,1353.62,2,,8727.74,2484.08,1993.22,50682.73,1412.12,111.12,69.25,52.86,30,1,26194.28,8,102471.75,3194.6,,2020-05-04,1-2
4354.32,106.29,215.64,66728.61,265.79,2798.63,637.91,5,2,369.95,744.43,31.15,2482.91,3638.52,1341.62,2,,8600.99,2482.91,2025.08,50960.28,1395.3,109.93,68.19,49.64,30,1,26318.56,8,104955.35,3264.32,,2020-05-05,1-2
4463.75,98.13,212.5,68065.97,244.45,2732.66,640.25,5,2,361.28,732.03,29.86,2480.48,3663.61,1334.1,2,,8474.5,2480.48,2055.64,51215.25,1378.16,108.7,67.12,46.59,30,1,26429.62,8,107437.15,3332.95,,2020-05-06,1-2
4571.93,90.68,209.37,69397.32,225.23,2668.04,642.27,5,2,352.78,719.82,28.6,2476.79,3686.83,1329.41,2,,8348.38,2476.79,2084.91,51449.97,1360.78,107.44,66.05,43.68,30,1,26527.4,8,109915.89,3400.49,,2020-05-07,1-2
4678.83,83.87,206.26,70722.91,207.84,2522.66,643.97,5,2,344.46,707.79,27.37,2471.85,3708.16,1319.78,2,,8222.79,2471.85,2112.94,51666.36,1343.18,106.16,64.98,40.94,30,1,26611.81,8,112390.3,3466.93,,2020-05-08,1-2
4784.29,77.62,203.18,72038.04,192.71,2376.82,645.36,5,2,336.32,695.93,26.18,2465.82,3727.62,1310.2,2,,8097.82,2465.82,2139.76,51866.36,1325.4,104.85,63.91,38.34,30,1,26682.89,8,114859.2,3532.27,,2020-05-09,1-2
4888.44,71.92,200.12,73345.14,180.41,2238.14,646.44,5,2,328.35,684.66,25.02,2460.05,3745.2,1304.68,2,,7973.78,2460.05,2165.41,52052.77,1307.5,103.52,62.84,35.89,30,1,26741.28,8,117322.06,3596.52,,2020-05-10,1-2
4991.38,66.74,197.11,74647.99,171,2106.5,647.3,5,2,320.58,674.49,23.9,2456.66,3760.96,1301.59,2,,7851.38,2456.66,2189.91,52228.33,1289.51,102.17,61.79,33.58,30,1,26789.38,8,119780.19,3659.71,,2020-05-11,1-2
5092.97,62.08,194.18,75949.4,163.62,1981.79,648.03,5,2,313.08,665.82,22.83,2457.04,3774.99,1301.48,2,,7731.71,2457.04,2213.31,52395.53,1271.51,100.82,60.74,31.42,30,1,26831.17,8,122236.8,3721.82,,2020-05-12,1-2
5193.2,57.91,191.37,77250.43,157.59,1863.88,648.76,5,2,305.94,658.78,21.79,2461.65,3787.53,1300.71,2,,7616.04,2461.65,2235.66,52556.07,1253.57,99.46,59.7,29.38,30,1,26871.13,8,124695.88,3782.88,,2020-05-13,1-2
5292.07,54.18,188.72,78549.5,152.34,1752.62,649.6,5,2,299.24,653.33,20.79,2470.31,3798.84,1297.67,2,,7505.52,2470.31,2256.98,52711,1235.81,98.11,58.69,27.48,30,1,26913.53,8,127161.63,3842.9,,2020-05-14,1-2
5389.58,50.85,186.25,79846.79,147.52,1647.83,650.62,5,2,293.06,649.34,19.83,2482.4,3809.25,1296.81,2,,7401.06,2482.4,2277.32,52860.91,1218.35,96.76,57.71,25.7,30,1,26961.89,8,129637.8,3901.92,,2020-05-15,1-2
5485.76,47.86,183.98,81144.08,142.91,1549.3,651.91,5,2,287.47,646.58,18.91,2497.1,3819.12,1297.65,2,,7303.36,2497.1,2296.72,53006.11,1201.29,95.44,56.76,24.04,30,1,27018.73,8,132127.42,3959.96,,2020-05-16,1-2
5580.63,45.18,181.92,82442.73,138.38,1456.79,653.48,5,2,282.46,644.84,18.04,2513.54,3828.77,1299.58,2,,7212.83,2513.54,2315.23,53146.75,1184.75,94.14,55.85,22.5,30,1,27085.55,8,134632.66,4017.07,,2020-05-17,1-2
5674.21,42.74,180.07,83743.62,133.89,1370.03,655.34,5,2,278.06,643.89,17.2,2530.94,3838.51,1302.19,2,,7129.62,2530.94,2332.88,53282.88,1168.82,92.87,54.98,21.06,30,1,27162.9,8,137154.87,4073.29,,2020-05-18,1-2
5766.55,40.53,178.43,85047.31,129.43,1288.73,657.48,5,2,274.22,643.54,16.41,2548.62,3848.58,1305.2,2,,7053.65,2548.62,2349.72,53414.54,1153.58,91.65,54.16,19.73,30,1,27250.56,8,139694.65,4128.67,,2020-05-19,1-2
