state,date,reported_cases,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95_cumulative,reported_deaths,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R.t.,time_varying_reproduction_number_R.t._lower_CI_95,time_varying_reproduction_number_R.t._higher_CI_95,mean_infectious_individuals,infectious_individuals_lower_CI_95,infectious_individuals_higher_CI_95
GA,2020-04-29,853,3072.24619573192,2109.63441190222,4347.81246738922,65,35.7428857825278,28.2425068832378,44.7262915113017,0.910966703541417,0.64374780296409,1.22738881905399,29055.063328745,18697.5933561613,42859.6217613371
GA,2020-04-30,489,3263.04999880388,2224.68569830126,4646.90794252009,31,35.2202271959927,27.7966703006913,44.3098899965478,0.972283492536966,0.688772863614229,1.30303872955054,28874.7262576951,18677.7084797998,42580.8027345891
GA,2020-05-01,1225,3445.7951832943,2320.36907813178,4950.45193995805,37,34.6936913342253,27.3569720324445,43.7272882982402,1.03291864297902,0.73608652072628,1.3675394664229,28629.8660932616,18726.8598336574,41909.7506546371
GA,2020-05-02,842,4028.11834169002,2670.08868640057,5875.07545736194,8,34.1607557326637,27.0192520381307,43.0704790738547,1.21223537621348,0.868828651623708,1.59405947857915,28425.31533126,18907.1145169212,41112.2163323195
GA,2020-05-03,334,3740.57179770993,2430.26078025241,5550.67469996166,7,33.6165876689989,26.6102712142779,42.4372903154703,1.12207446056578,0.803225721957152,1.48015459741988,28421.3797586346,19202.6973310588,40692.147506185
GA,2020-05-04,786,3607.87726309964,2276.50772554305,5448.93145645074,62,33.0782137082428,26.0935291309691,41.7384316606934,1.06789415542318,0.763749203657024,1.40658783670646,28703.7079972,19568.2138710921,40990.6913332468
GA,2020-05-05,547,3831.55648170196,2339.1217718899,5910.4851206091,53,32.5416655888818,25.6606313272036,41.1936018306434,1.11540146546637,0.798069367172878,1.47209220729666,29081.3868389133,19950.1519801063,41322.8037330025
GA,2020-05-06,745,3705.60549551526,2184.03129012064,5833.55573480159,28,32.0317244153551,25.1707562765183,40.6665669915076,1.06091751812102,0.756980746063383,1.40082491065668,29461.7433448742,20246.931629082,42048.0368297949
GA,2020-05-07,875,3771.26201288098,2136.30208261623,6038.63813377663,28,31.5509699024734,24.8104163215804,40.0875486139908,1.06193304048224,0.756919040446249,1.40436138594355,29848.9158186475,20457.1046859369,42755.0747571574
GA,2020-05-08,563,3640.42535623292,1982.8459035125,5981.07928748879,45,31.0814508635072,24.3488911370418,39.6851008297638,1.00963306615192,0.719527505540288,1.34053122080959,30196.5178237011,20351.8037806717,43690.0049567059
GA,2020-05-09,407,5156.17367519245,2729.9889229853,8714.33823960768,3,30.6597860053952,23.9664090919777,39.0977032778997,1.41247047052029,1.00484247718916,1.86063100276747,30487.5115149781,20138.119361275,44707.784758776
GA,2020-05-10,992,4792.95122817211,2426.39919928017,8328.28457112613,3,30.266722337605,23.5655396482458,38.6936535768201,1.28988697670002,0.922336146061908,1.69575189366636,30920.0839443593,20001.8745869974,46125.2922535843
GA,2020-05-11,422,4090.90546293941,1959.06406787298,7306.36707440844,38,29.9302031094378,23.289883916377,38.1826660888199,1.06484356258872,0.762320529589189,1.40141217256533,31833.7509179273,20004.0568597672,48494.0447710313
GA,2020-05-12,922,4367.39420665692,1990.67284980252,8079.50000306126,54,29.6230028091564,23.0312298183593,37.8511746771778,1.09651730373855,0.785932229505667,1.44430052660084,32885.1606427224,20077.3050660663,51064.3851271403
GA,2020-05-13,503,4489.58230394807,1947.63555594952,8554.1152812155,19,29.3825213067305,22.8704342376651,37.6212607668214,1.09458667234816,0.785087920592142,1.43883697615916,33749.7585836221,20028.302860334,53348.4675378253
GA,2020-05-14,550,4540.69180113268,1871.19340567476,8902.23862769424,28,29.1885729160989,22.7325414365305,37.308733180181,1.08008542234798,0.774133675479118,1.42165439281824,34474.5067617054,19668.194051508,55858.4671796817
GA,2020-05-15,795,4626.48933287304,1815.11870590048,9352.45381440256,43,29.0470866299323,22.5817843408381,36.9721654825627,1.0767678546675,0.772351238019927,1.41777704694694,35119.9654651105,19160.9931950948,58549.9576750056
GA,2020-05-16,440,5649.67276483863,2114.3900145847,11762.3865061185,10,28.9714259119286,22.5026766606329,36.8789114928426,1.28943500882925,0.925999323593764,1.68698410637842,35717.7158956589,18669.5206058535,60863.5137438073
GA,2020-05-17,367,5389.10639722798,1937.65118560287,11585.8966436731,12,28.9451081740965,22.5115735336462,36.9214820194218,1.20150063141308,0.86417332837032,1.57607334442665,36441.2373250874,18271.293809414,63942.3475181262
GA,2020-05-18,704,4917.41253290987,1646.45685902379,10853.3348071367,39,28.9889342278768,22.520163769259,37.2110955714863,1.06120956496692,0.761161053717698,1.39356027717402,37493.7619326538,17911.7747887723,67745.7287215753
GA,2020-05-19,572,5527.22179244939,1759.10283142245,12591.5334275344,26,29.0791375854387,22.5830369952985,37.5053205552354,1.15453700026958,0.827774118226576,1.51304401563419,38610.407711058,17551.9315715537,72233.2696324198
GA,2020-05-20,946,5344.66077058774,1612.88115149339,12581.2027246701,22,29.2408909471298,22.427721710489,38.0093087729805,1.08431719564847,0.779272972410825,1.42371233163793,39620.0642591781,17190.6116962638,76493.7755557123
GA,2020-05-21,862,5844.67276961801,1671.19828994086,14150.3929033223,78,29.4491959388857,22.3225021406411,38.958866916729,1.15321663773635,0.827469599335329,1.50959041221167,40613.4482196977,16715.8006643398,80381.7423213437
GA,2020-05-22,819,5826.07172003248,1580.11157313685,14523.888542462,33,29.7134080735226,22.0401703411996,39.9269055730784,1.11908584734413,0.80536012978032,1.4649072802293,41590.3303273632,16287.0309669691,85362.4928850365
GA,2020-05-23,760,7233.26275800398,1865.70444967907,18441.4953280223,14,30.0320832628533,21.8133454556541,40.9845262336691,1.35263293154922,0.971159099954144,1.77115788602802,42641.4253139609,15872.2988412676,90171.6340138259
GA,2020-05-24,660,6789.24888815846,1657.62631467453,17749.4089893107,5,30.3981676180088,21.5528748569249,42.2345992479187,1.22852999768272,0.883535728202095,1.60795712638769,43920.4020163137,15525.3365291579,95622.4825984205
GA,2020-05-25,498,4556.44752278176,1061.23651323095,12452.35840329,21,30.8231080758299,21.2721956598405,43.7963256882048,0.79019161843636,0.552957054986072,1.07127045574116,45642.8455356726,15289.5152718929,102562.333182594
GA,2020-05-26,583,6492.98437318517,1415.99405148261,18325.3873087734,48,31.2996856705817,21.0537097971541,45.745521577399,1.0864739386476,0.783518338484099,1.41918359059036,47151.2263028304,14975.6057440472,109444.643189771
GA,2020-05-27,655,6480.14059145099,1347.29393632767,18778.4829568469,37,31.8238100448036,20.6477148419594,47.8738492310353,1.06283575185607,0.766037260278422,1.38675966926528,47976.8577306116,14529.2401205381,114559.700515372
GA,2020-05-28,628,7030.21468936785,1375.6229392918,20899.9477836299,40,32.398272854944,20.2879829224047,50.2462514800374,1.13188603444158,0.815415812556758,1.47345773957911,48742.9492747587,14047.9072874359,119277.175010081
GA,2020-05-29,615,7013.78399179085,1311.68313608065,21380.7995990922,14,33.0172935579148,19.998125989331,52.8334361284634,1.10593028900479,0.798557342164131,1.44005149403632,49641.6818079738,13508.8984400246,124394.507619417
