cumulative_fatalities_upper_bound,hospitalizations_lower_bound,icu_num,cumulative_cases_num,cases_lower_bound,current_hospitalizations_lower_bound,icu_upper_bound,location_id,intervention_date_id,current_icu_lower_bound,hospitalizations_num,fatalities_lower_bound,hospitalizations_upper_bound,current_icu_upper_bound,cases_num,portfolio_id,data_type,current_hospitalizations_num,cases_upper_bound,cumulative_fatalities_lower_bound,cumulative_cases_lower_bound,current_icu_num,fatalities_upper_bound,fatalities_num,icu_lower_bound,intervention_length,intervention_level,current_hospitalizations_upper_bound,future_scenario_id,cumulative_cases_upper_bound,cumulative_fatalities_num,date_str,date,scenario
41183.73,640.51,379.89,130624.29,850.75,9768.29,572.14,11,3,1642.58,1555.05,81.96,2706.98,2427.22,1568.05,4,,15297.32,2706.94,14193.06,101301.28,2060.66,475.47,269.47,248.36,30,3,17584.41,16,164570.7,22040.55,,2020-07-22,3-3
41695.41,547.06,375.74,132178.43,853.16,9242.51,570.24,11,3,1585.54,1518.64,77.56,2679.03,2421.33,1539.75,4,,15118.28,2678.99,14647.3,102657.48,2046.04,472.18,266.44,237.77,30,3,17518.26,16,166462.94,22434.79,,2020-07-23,3-3
42185.57,469.85,371.05,133702.76,855.55,8691.38,567.89,11,3,1524.71,1479.08,73.11,2648.62,2415.3,1508.43,4,,14922.19,2648.58,15089.08,104001.86,2030.08,468.47,263.06,226.65,30,3,17453.71,16,168306.74,22816.49,,2020-07-24,3-3
42654.4,407.15,365.82,135194.25,857.91,8131.21,565.1,11,3,1460.43,1437.23,68.69,2615.52,2409.03,1474.01,4,,14708.26,2615.49,15517.19,105334.21,2012.65,464.33,259.32,215.15,30,3,17403.23,16,170095.32,23185.19,,2020-07-25,3-3
43102.18,355.69,360.07,136649.73,860.25,7575.44,561.85,11,3,1393.28,1393.19,64.37,2579.45,2402.44,1436.42,4,,14476.5,2579.42,15930.68,106654.31,1993.62,459.71,255.22,203.36,30,3,17345.64,16,171821.2,23540.58,,2020-07-26,3-3
43529.25,312.6,353.77,138065.99,862.57,7034.14,558.11,11,3,1324.05,1346.82,60.22,2539.89,2397.58,1395.57,4,,14226.87,2539.87,16328.89,107961.94,1972.91,454.6,250.76,191.46,30,3,17280.86,16,173476.41,23882.48,,2020-07-27,3-3
43935.99,274.76,346.94,139439.41,785.02,6512.37,553.83,11,3,1253.59,1298.04,56.2,2496.19,2392.94,1350.07,4,,13959.25,2496.17,16711.39,109256.83,1950.41,448.94,245.94,179.62,30,3,17208.82,16,175052.8,24210.82,,2020-07-28,3-3
44322.81,236.93,339.54,140765.55,592.89,6011.08,548.93,11,3,1182.63,1246.5,52.39,2447.47,2387.9,1301.14,4,,13673.13,2447.45,17077.96,110538.65,1926.06,442.69,240.78,167.96,30,3,17129.44,16,176542.51,24525.65,,2020-07-29,3-3
44690.03,200.77,331.57,142044.68,461.48,5529.09,543.31,11,3,1111.64,1193.35,48.77,2392.57,2382.43,1256.31,4,,13368.55,2392.55,17428.56,111806.98,1899.74,435.78,235.28,156.66,30,3,17042.55,16,177938.46,24827.09,,2020-07-30,3-3
45037.94,168.66,323,143276.85,368.95,5067.48,536.83,11,3,1041,1136.12,45.32,2329.99,2376.5,1207.14,4,,13045.24,2329.98,17763.28,113061.32,1871.37,428.16,229.46,145.75,30,3,16947.95,16,179234.97,25115.35,,2020-07-31,3-3
45366.74,141.16,313.83,144461.57,301.61,4628.39,529.3,11,3,971.2,1077.84,42.01,2257.83,2370.09,1163.14,4,,12703.23,2257.82,18082.34,114301.05,1840.81,419.72,223.31,135.1,30,3,16845.36,16,180428.09,25390.69,,2020-08-01,3-3
45676.63,118.13,304.18,145602.08,250.99,4213.96,520.48,11,3,902.73,1020.14,38.84,2173.78,2363.16,1118.17,4,,12344,2173.77,18386.06,115525.43,1808.04,410.39,216.85,124.77,30,3,16734.38,16,181516.05,25653.35,,2020-08-02,3-3
45967.8,99.07,294.03,146698.8,211.91,3825.73,510.08,11,3,836.1,956.93,35.8,2075.27,2355.66,1075.05,4,,11966.29,2075.26,18674.82,116733.59,1773.07,400.06,210.09,114.81,30,3,16614.5,16,182499.55,25903.62,,2020-08-03,3-3
46240.57,83.38,283.44,147754.95,180.85,3464.54,497.75,11,3,771.76,894.02,32.92,1959.89,2347.57,1041.01,4,,11570.38,1959.89,18949.07,117924.49,1735.88,388.65,203.07,104.76,30,3,16485.05,16,183394.37,26141.76,,2020-08-04,3-3
46495.57,70.5,272.47,148783.76,155.65,3130.55,483.1,11,3,710.09,836.76,30.18,1826.09,2338.8,1016.34,4,,11160.77,1826.08,19209.3,119096.9,1696.54,376.11,195.88,94.2,30,3,16345.15,16,184274.26,26368.1,,2020-08-05,3-3
46733.71,59.93,261.23,149787.09,134.94,2823.39,465.8,11,3,651.38,776.45,27.61,1753.24,2329.28,990.11,4,,10741.06,1753.2,19456.03,120249.37,1655.13,365.14,188.55,84.55,30,3,16193.69,16,185157.35,26583,,2020-08-06,3-3
46955.52,51.2,249.87,150759.37,117.58,2542.18,445.63,11,3,595.87,718.43,25.19,1709.79,2318.93,952.23,4,,10312.03,1709.75,19689.8,121380.15,1611.85,360.89,181.05,75.78,30,3,16029.21,16,186042.51,26786.8,,2020-08-07,3-3
47161.5,43.93,238.37,151689.46,102.87,2285.7,422.59,11,3,543.72,662.13,22.94,1660.34,2307.61,906.81,4,,9875.92,1660.31,19851.87,122487.22,1566.87,356.32,173.43,67.83,30,3,15849.9,16,186929.73,26979.79,,2020-08-08,3-3
47352.32,37.87,226.78,152570.55,90.32,2052.52,397.02,11,3,494.98,609.54,20.84,1603.62,2295.18,855.19,4,,9437.06,1603.59,19873.84,123568.1,1520.38,351.38,165.81,60.66,30,3,15653.42,16,187818.99,27162.31,,2020-08-09,3-3
47528.77,32.77,215.17,153400.01,79.52,1841.12,369.54,11,3,449.65,561.15,18.9,1538.24,2281.43,804.7,4,,8998.7,1538.22,19893.78,124619.85,1472.56,346.04,158.23,54.19,30,3,15436.86,16,188710.26,27334.79,,2020-08-10,3-3
47691.68,28.47,203.58,154183.71,70.18,1649.9,356,11,3,407.67,513.58,17.11,1462.95,2266.11,764.86,4,,8563.01,1462.93,19911.84,125638.96,1423.55,340.27,150.77,48.38,30,3,15196.65,16,189603.52,27497.64,,2020-08-11,3-3
47841.91,24.81,192.09,154932.73,62.06,1477.31,340.73,11,3,368.96,468.42,15.47,1376.9,2248.91,733.34,4,,8131.74,1376.88,19928.18,126621.23,1373.54,333.99,143.46,43.17,30,3,14928.61,16,190498.76,27651.34,,2020-08-12,3-3
47980.31,21.7,180.71,155650.73,54.97,1321.81,323.6,11,3,333.38,422.54,13.97,1280.03,2229.43,702.33,4,,7705.06,1280.01,19942.94,127562.46,1322.7,327.16,136.24,38.5,30,3,14628.16,16,191395.94,27796.3,,2020-08-13,3-3
48107.74,19.02,169.53,156338.63,48.76,1181.92,310.67,11,3,300.79,378.71,12.59,1191.47,2207.24,673.24,4,,7282.21,1191.46,19956.26,128483.34,1271.19,319.7,129.04,34.32,30,3,14290.77,16,192295.06,27932.79,,2020-08-14,3-3
48225.03,16.72,158.76,156994.81,43.51,1056.24,298.86,11,3,271.02,339.53,11.34,1109.26,2181.85,635.81,4,,6865.88,1109.25,19968.25,129406.46,1219.26,311.56,121.9,30.59,30,3,13912.57,16,193179.52,28061.05,,2020-08-15,3-3
48332.92,14.77,148.3,157606.64,39.77,943.48,286.15,11,3,243.9,302.89,10.2,1020.79,2152.8,588.66,4,,6458.92,1020.79,19979.05,130331.31,1167.3,302.72,114.91,27.25,30,3,13572.99,16,193895.98,28181.6,,2020-08-16,3-3
48432.14,13.17,138.32,158177.58,37.63,842.47,274.45,11,3,219.26,271.79,9.17,931.94,2119.73,553.88,4,,6063.74,945.99,19988.76,131257.92,1115.47,293.15,108.1,24.28,30,3,13284.1,16,194442.6,28294.67,,2020-08-17,3-3
48523.34,11.91,129.02,158714.01,36.4,752.18,263.45,11,3,196.91,244.06,8.24,872.82,2082.45,518.21,4,,5683.19,947.63,19997.49,132186.28,1064.16,283.35,101.5,21.63,30,3,12978.02,16,194875.17,28400.59,,2020-08-18,3-3
48607.1,10.95,120.49,159216.64,35.57,671.68,251.55,11,3,176.69,216.7,7.4,800.33,2040.87,487.22,4,,5317.32,949.24,20005.32,133116.37,1013.84,273.39,95.12,19.28,30,3,12625.11,16,195231.35,28499.71,,2020-08-19,3-3
48683.94,10.23,112.6,159688.01,34.87,600.07,238.56,11,3,158.44,193.47,6.64,701.04,1994.64,456.18,4,,4965.42,950.84,20012.35,134048.18,964.93,262.08,88.85,17.2,30,3,12194.24,16,195535.97,28592.27,,2020-08-20,3-3
48754.34,9.67,105.1,160129.46,34.1,536.5,226.95,11,3,142.01,172.48,5.95,601.74,1944.09,427.09,4,,4629.03,952.42,20018.66,134981.67,917.59,249.5,82.84,15.37,30,3,11686.6,16,195805.15,28678.53,,2020-08-21,3-3
48818.74,9.23,97.95,160546.37,33.18,480.16,217.37,11,3,127.24,155.49,5.34,518.26,1890.78,406.88,4,,4309.58,953.98,20024.32,135916.84,871.83,236.16,77.14,13.75,30,3,11130.44,16,196049.16,28758.82,,2020-08-22,3-3
48877.57,8.87,91.21,160946.14,32.1,430.27,207.49,11,3,114,143.24,4.79,461.47,1835.82,392.53,4,,4009.14,955.52,20029.4,136853.66,827.63,222.53,71.78,12.32,30,3,10554.67,16,196274.46,28833.51,,2020-08-23,3-3
48931.26,8.54,84.94,161333.19,30.88,386.14,197.53,11,3,102.14,133.29,4.3,413.34,1780.15,381.56,4,,3729.46,957.05,20033.97,137792.11,785.03,209.02,66.77,11.06,30,3,9982.94,16,196485.09,28902.95,,2020-08-24,3-3
48980.21,8.23,79.13,161710.12,29.56,347.09,187.46,11,3,91.54,125.97,3.87,398.38,1724.37,372.13,4,,3470.42,958.55,20038.06,138729.54,744.11,195.94,62.12,9.96,30,3,9429.99,16,196683.56,28967.54,,2020-08-25,3-3
49024.82,7.92,73.8,162077.31,28.17,312.52,177.57,11,3,82.08,120.47,3.48,387.08,1671.96,362.82,4,,3231.9,960.04,20041.75,139645.08,704.92,183.51,57.83,8.98,30,3,8902.56,16,196871.45,29027.55,,2020-08-26,3-3
49065.48,7.62,68.9,162435.6,26.76,281.91,167.98,11,3,73.64,115.52,3.13,378.12,1618.73,353.92,4,,3012.26,961.51,20045.07,140523.97,667.49,171.85,53.88,8.11,30,3,8403.37,16,197049.77,29083.51,,2020-08-27,3-3
49102.54,7.31,64.4,162785.15,25.34,254.76,158.72,11,3,66.12,111.37,2.82,370.65,1564,345.27,4,,2810.65,962.96,20048.05,141365.95,631.84,161,50.25,7.35,30,3,7932.83,16,197219.24,29135.66,,2020-08-28,3-3
49136.34,6.99,60.28,163126.4,23.94,230.65,149.88,11,3,59.43,107.92,2.54,364.1,1508.25,337.32,4,,2625.96,964.4,20050.75,142173.12,597.96,151.01,46.92,6.67,30,3,7491.03,16,197380.35,29184.33,,2020-08-29,3-3
49167.19,6.68,56.51,163459.92,22.58,209.2,141.5,11,3,53.47,104.92,2.3,358.11,1452.1,329.77,4,,2456.96,964.23,20053.18,142596.2,565.83,141.82,43.86,6.07,30,3,7077.46,16,197533.53,29229.79,,2020-08-30,3-3
49195.38,6.36,53.06,163784.57,21.26,190.1,133.61,11,3,48.17,102.17,2.08,352.46,1399.4,319.12,4,,2302.38,965.53,20055.38,142726.26,535.41,133.4,41.06,5.53,30,3,6691.13,16,197679.14,29272.33,,2020-08-31,3-3
49221.18,6.05,49.89,164098.24,20,173.04,126.24,11,3,43.44,99.53,1.88,347.01,1347.28,308.19,4,,2160.89,966.93,20057.38,142850.47,506.65,125.68,38.49,5.05,30,3,6330.8,16,197817.52,29312.17,,2020-09-01,3-3
0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,5,,0,0,0,0,0,0,0,0,30,4,0,17,0,0,,2020-03-01,4-3
0,0,0,0.06,0.06,0,0,11,3,0,0.01,0,0.04,0,0.12,5,,0,0.24,0,0.04,0,0,0,0,30,4,0,17,0.1,0,,2020-03-02,4-3
0,0.01,0,0.25,0.14,0,0,11,3,0,0.16,0,2.27,0,0.28,5,,0,0.56,0,0.13,0,0,0,0,30,4,0.01,17,0.53,0,,2020-03-03,4-3
0,0.01,0,0.66,0.27,0,0,11,3,0,0.1,0,0.92,0,0.55,5,,0.02,1.02,0,0.33,0,0,0,0,30,4,0.05,17,1.41,0,,2020-03-04,4-3
0,0.03,0,1.4,0.48,0.03,0.01,11,3,0,0.09,0,0.36,0.01,0.93,5,,0.08,1.69,0,0.7,0,0,0,0,30,4,0.13,17,2.86,0,,2020-03-05,4-3
0,0.06,0.01,2.57,0.76,0.07,0.01,11,3,0,0.16,0,0.42,0.01,1.43,5,,0.17,2.47,0,1.31,0.01,0,0,0,30,4,0.27,17,4.84,0,,2020-03-06,4-3
0.01,0.09,0.01,4.3,1.12,0.13,0.02,11,3,0,0.23,0,0.34,0.02,2.04,5,,0.32,3.38,0,2.24,0.01,0.01,0,0,30,4,0.51,17,7.64,0,,2020-03-07,4-3
0.01,0.14,0.02,6.71,1.57,0.23,0.03,11,3,0.01,0.32,0,0.5,0.04,2.8,5,,0.54,4.49,0,3.58,0.02,0.01,0,0.01,30,4,0.86,17,11.46,0.01,,2020-03-08,4-3
0.03,0.21,0.03,9.97,2.12,0.37,0.05,11,3,0.02,0.45,0,0.72,0.07,3.75,5,,0.86,5.9,0,5.42,0.04,0.01,0.01,0.01,30,4,1.35,17,16.61,0.01,,2020-03-09,4-3
0.04,0.29,0.04,14.32,2.82,0.57,0.08,11,3,0.03,0.63,0,0.99,0.11,4.97,5,,1.29,7.74,0.01,7.88,0.06,0.02,0.01,0.02,30,4,2.02,17,23.4,0.02,,2020-03-10,4-3
0.07,0.31,0.06,20.05,3.69,0.84,0.11,11,3,0.04,0.84,0.01,1.34,0.17,6.55,5,,1.86,10.19,0.01,11.12,0.1,0.03,0.01,0.03,30,4,2.9,17,32.32,0.03,,2020-03-11,4-3
0.1,0.54,0.08,27.61,4.8,1.19,0.16,11,3,0.06,1.15,0.01,1.88,0.25,8.64,5,,2.61,13.52,0.02,15.35,0.14,0.04,0.02,0.04,30,4,4.07,17,44.11,0.04,,2020-03-12,4-3
0.16,0.73,0.11,37.6,6.23,1.66,0.22,11,3,0.09,1.57,0.01,2.81,0.35,11.44,5,,3.6,18.04,0.03,20.84,0.21,0.06,0.02,0.05,30,4,5.6,17,59.8,0.07,,2020-03-13,4-3
0.22,0.96,0.15,50.85,8.1,2.27,0.3,11,3,0.13,2.13,0.02,4.42,0.5,15.22,5,,4.89,24.39,0.05,27.98,0.29,0.08,0.03,0.07,30,4,7.63,17,80.81,0.1,,2020-03-14,4-3
0.32,1.27,0.21,68.53,10.55,3.07,0.4,11,3,0.18,2.9,0.02,7.33,0.68,20.33,5,,6.6,33.62,0.07,37.26,0.41,0.1,0.04,0.09,30,4,10.32,17,109.11,0.14,,2020-03-15,4-3
0.44,1.67,0.28,92.18,13.77,4.12,0.53,11,3,0.25,3.82,0.03,8.87,0.94,27.28,5,,8.9,46.51,0.09,49.36,0.56,0.14,0.06,0.13,30,4,13.93,17,147.36,0.19,,2020-03-16,4-3
0.61,2.21,0.38,123.98,18.05,5.5,0.72,11,3,0.34,4.85,0.04,7.77,1.27,36.73,5,,12.02,64.51,0.13,65.19,0.76,0.18,0.08,0.17,30,4,18.78,17,199.3,0.27,,2020-03-17,4-3
0.83,2.93,0.51,166.83,23.72,7.31,0.97,11,3,0.45,6.49,0.05,10.59,1.72,49.59,5,,16.15,89.68,0.17,85.94,1.03,0.24,0.11,0.22,30,4,25.32,17,275.69,0.36,,2020-03-18,4-3
1.13,3.88,0.68,224.44,30.82,9.72,1.3,11,3,0.61,8.79,0.06,14.82,2.34,65.71,5,,21.7,121.02,0.23,113.12,1.4,0.32,0.14,0.29,30,4,34.47,17,380.78,0.49,,2020-03-19,4-3
1.52,5.1,0.92,299.24,39.1,12.89,1.74,11,3,0.82,11.61,0.08,19.96,3.23,83.91,5,,29.13,156.74,0.3,148.01,1.89,0.42,0.19,0.39,30,4,47.47,17,519.35,0.67,,2020-03-20,4-3
2.04,6.58,1.22,392.88,48.4,16.99,2.35,11,3,1.1,14.97,0.1,25.86,4.45,103.56,5,,38.75,195.97,0.4,191.71,2.54,0.56,0.25,0.51,30,4,64.79,17,695.46,0.89,,2020-03-21,4-3
2.72,8.35,1.6,507.3,58.88,22.18,3.14,11,3,1.46,18.98,0.13,33.83,6.08,125.6,5,,50.85,241.21,0.52,245.34,3.4,0.74,0.32,0.67,30,4,86.67,17,913.61,1.19,,2020-03-22,4-3
3.62,10.43,2.07,644.93,70.8,28.62,4.12,11,3,1.92,23.54,0.17,43.06,8.2,149.58,5,,65.74,270.33,0.68,310.05,4.49,0.96,0.42,0.86,30,4,114.02,17,1173.68,1.58,,2020-03-23,4-3
4.77,12.86,2.62,807.45,84.45,36.48,5.33,11,3,2.5,28.62,0.21,51.84,10.91,175.97,5,,83.75,279,0.88,387.52,5.87,1.24,0.55,1.1,30,4,147.82,17,1448.35,2.09,,2020-03-24,4-3
6.25,15.7,3.29,997.46,100.2,45.97,6.74,11,3,3.23,34.47,0.27,62.02,14.28,203.63,5,,105.16,295.72,1.13,479.67,7.57,1.58,0.7,1.38,30,4,187.41,17,1731.65,2.74,,2020-03-25,4-3
8.1,18.88,4.06,1214.14,118.42,57.32,8.35,11,3,4.13,41.27,0.34,74.48,18.38,229.14,5,,130.35,304.45,1.45,588.77,9.65,1.99,0.89,1.72,30,4,232.8,17,2023.47,3.57,,2020-03-26,4-3
10.4,22.43,4.97,1455.69,139.54,70.81,10.23,11,3,5.22,48.99,0.42,86.02,23.26,254.06,5,,159.81,319.22,1.85,717.49,12.14,2.48,1.11,2.12,30,4,285.91,17,2323.73,4.6,,2020-03-27,4-3
13.23,26.56,6.01,1722.65,164.02,86.79,12.36,11,3,6.53,57.9,0.52,102.02,29.02,280.02,5,,193.97,328.57,2.34,868.96,15.09,3.06,1.38,2.6,30,4,346.36,17,2632.35,5.89,,2020-03-28,4-3
16.67,31.34,7.22,2014.54,192.43,105.67,14.83,11,3,8.1,67.98,0.64,120.59,35.75,302.47,5,,233.48,343.92,2.94,1046.84,18.58,3.74,1.69,3.16,30,4,416.55,17,2949.22,7.49,,2020-03-29,4-3
20.82,36.9,8.61,2327.09,225.37,127.92,17.72,11,3,9.98,79.25,0.78,142.24,43.61,321.56,5,,279.15,352.6,3.68,1255.33,22.66,4.53,2.06,3.82,30,4,498.54,17,3274.26,9.43,,2020-03-30,4-3
25.76,43.37,10.21,2655.05,263.59,154.12,21.11,11,3,12.2,92.03,0.95,168.33,52.79,333.97,5,,331.82,361.18,4.57,1499.34,27.41,5.44,2.49,4.6,30,4,594.63,17,3607.38,11.8,,2020-03-31,4-3
31.83,50.79,12.05,2994.08,307.92,184.71,25.1,11,3,14.83,106.91,1.14,199.39,63.54,343.92,5,,392.44,369.66,5.66,1784.55,32.92,6.5,2.99,5.5,30,4,707.91,17,3948.51,14.64,,2020-04-01,4-3
39.07,58.76,14.16,3343.03,338.04,220,29.83,11,3,17.92,124.93,1.38,236.67,76.15,353.98,5,,462.04,378.04,6.96,2117.54,39.3,7.72,3.56,6.54,30,4,841.86,17,4297.55,18.05,,2020-04-02,4-3
47.67,67.28,16.6,3701.68,345.52,260.34,35.45,11,3,21.51,145.5,1.64,281.22,91.02,362.83,5,,542.47,388.12,8.53,2495.86,46.69,9.13,4.23,7.73,30,4,1000.96,17,4654.47,22.11,,2020-04-03,4-3
57.82,76.79,19.42,4068.41,352.92,306.44,42.11,11,3,25.68,168.84,1.95,333.77,108.56,370.57,5,,635.49,396.34,10.4,2888.1,55.23,10.77,5,9.09,30,4,1189.63,17,5019.08,26.93,,2020-04-04,4-3
69.78,86.95,22.65,4442.81,360.25,358.96,49.94,11,3,30.49,193.82,2.31,390.37,129.27,378.23,5,,741.82,404.46,12.61,3288.5,65.08,12.65,5.88,10.63,30,4,1411.14,17,5391.36,32.61,,2020-04-05,4-3
83.78,96.91,26.22,4825.48,367.51,417.79,58.78,11,3,36,214.89,2.71,443.79,153.55,387.58,5,,860.19,419.17,15.22,3696.98,76.36,14.75,6.89,12.24,30,4,1662.42,17,5784.16,39.28,,2020-04-06,4-3
99.99,106.03,29.95,5217.92,374.69,481.84,68.3,11,3,42.25,233.27,3.16,488.57,181.47,397.21,5,,985.22,469.27,18.28,4113.43,89.09,17,8,13.95,30,4,1934.75,17,6229.22,47.05,,2020-04-07,4-3
118.5,114.09,33.67,5619.64,381.8,549.25,78.02,11,3,49.22,245.79,3.66,522.86,212.74,406.13,5,,1111.44,506.84,21.82,4537.77,103.08,19.29,9.19,15.73,30,4,2215.7,17,6718.28,56,,2020-04-08,4-3
139.28,122.96,37.2,6029.91,388.85,616.19,87.49,11,3,56.85,252.06,4.2,544.22,246.67,414.3,5,,1233.36,530.97,25.9,4969.89,118.04,21.51,10.43,17.49,30,4,2492.72,17,7237.99,66.19,,2020-04-09,4-3
162.2,121.16,40.38,6447.98,395.82,681.05,96.31,11,3,65,253.16,4.78,551.82,282.33,421.77,5,,1346.04,542.42,30.55,5409.72,133.57,23.56,11.67,19.26,30,4,2754.77,17,7775.41,77.63,,2020-04-10,4-3
187.04,124.66,43.1,6873.21,402.72,741.51,104.11,11,3,73.53,250.02,5.38,550.16,318.63,428.61,5,,1445.77,542.94,35.79,5857.14,149.23,25.35,12.89,20.87,30,4,2991.5,17,8318.7,90.31,,2020-04-11,4-3
213.5,125.51,45.32,7305.02,409.55,791.6,110.68,11,3,82.25,243.58,5.99,541.97,354.45,434.95,5,,1530.27,534.64,41.65,6312.1,164.59,26.84,14.04,22.35,30,4,3196.03,17,8857.97,104.17,,2020-04-12,4-3
241.26,124.59,47,7742.95,416.31,815.2,115.95,11,3,90.97,234.48,6.61,525.33,388.73,440.87,5,,1598.46,519.66,48.11,6774.48,179.23,28.72,15.09,23.66,30,4,3365.66,17,9385.47,119.12,,2020-04-13,4-3
269.96,122.59,48.15,8186.34,423.01,829.56,119.89,11,3,99.5,223.66,7.22,502.54,420.54,445.47,5,,1650.09,499.92,55.19,7202.31,192.83,30.91,16.04,24.78,30,4,3498.65,17,9895.51,135.05,,2020-04-14,4-3
299.25,119.75,48.81,8632.96,395.12,835.38,122.47,11,3,107.66,212.16,7.82,480.17,449.17,447.6,5,,1685.55,478.45,62.85,7635.37,205.12,32.85,16.85,25.71,30,4,3593.63,17,10384.14,151.83,,2020-04-15,4-3
328.81,116.27,49.01,9080.65,344.27,833.56,123.84,11,3,115.32,200.08,8.38,455.78,474.08,445.52,5,,1705.92,474.61,71.09,8034.07,215.91,34.53,17.52,26.44,30,4,3653.59,17,10849.91,169.34,,2020-04-16,4-3
358.34,112.33,48.8,9518.66,299.74,825.1,124.12,11,3,122.33,187.53,8.91,429.57,494.92,429.66,5,,1712.36,481.52,79.86,8356.28,225.07,35.91,18.06,26.98,30,4,3681.81,17,11309.54,187.43,,2020-04-17,4-3
387.57,107.47,48.23,9941.27,238.79,811,123.44,11,3,124.84,174.91,9.4,404.45,511.57,415.06,5,,1706.07,488.35,89.13,8636.67,232.53,36.99,18.45,27.33,30,4,3681.09,17,11774.49,205.96,,2020-04-18,4-3
417.89,100.99,47.35,10346.64,183.83,792.08,121.95,11,3,124.98,162.4,9.84,380.4,524.04,394.65,5,,1688.44,495.11,98.85,8880.19,238.28,37.77,18.71,27.47,30,4,3655.28,17,12245.87,224.79,,2020-04-19,4-3
456.38,86.28,46.2,10731.2,146.8,768.56,119.78,11,3,124.18,150.31,10.23,357.42,532.45,373.91,5,,1660.83,501.79,108.97,9092,242.35,38.26,18.84,27.35,30,4,3608.11,17,12723.77,243.8,,2020-04-20,4-3
495.2,71.58,44.83,11092.76,120.42,741.04,117.08,11,3,122.5,138.68,10.55,335.57,537.03,348.57,5,,1624.78,497.39,119.43,9276.41,244.79,38.49,18.85,26.59,30,4,3543.32,17,13208.14,262.85,,2020-04-21,4-3
534.08,59.33,43.29,11427.13,99.1,710.09,113.95,11,3,120.02,127.66,10.82,314.87,538.09,320.51,5,,1581.75,503.83,130.18,9437.01,245.68,38.46,18.74,25.66,30,4,3464.02,17,13698.89,281.83,,2020-04-22,4-3
572.79,49.24,41.62,11736.22,79.9,676.66,110.49,11,3,116.85,117.47,11.02,295.3,535.97,298.02,5,,1533.1,510.2,141.15,9576.98,245.15,38.21,18.54,24.63,30,4,3372.98,17,14195.97,300.63,,2020-04-23,4-3
611.12,40.98,39.87,12024.53,65.03,641.73,106.77,11,3,113.06,108.09,11.16,276.85,530.98,278.95,5,,1480.2,516.49,152.29,9699.04,243.31,37.76,18.24,23.53,30,4,3272.63,17,14699.37,319.17,,2020-04-24,4-3
648.87,34.3,38.06,12294.43,55.37,606.09,102.89,11,3,108.81,99.49,11.24,259.63,523.54,262.01,5,,1424.35,522.72,163.53,9806.03,240.32,37.13,17.86,22.38,30,4,3165.37,17,15208.89,337.35,,2020-04-25,4-3
685.89,29.5,36.25,12553.79,53.33,560.54,98.92,11,3,104.2,91.73,11.27,245.06,513.98,258.11,5,,1366.87,528.89,174.82,9902.96,236.33,36.35,17.43,20.37,30,4,3053.82,17,15724.52,355.11,,2020-04-26,4-3
722.04,27.15,34.48,12816.08,59.19,501.03,95,11,3,99.36,87.3,11.25,235.19,502.67,268.19,5,,1309.46,534.98,186.12,9996.88,231.5,35.46,16.94,18.08,30,4,2941.98,17,16246.21,372.4,,2020-04-27,4-3
757.22,27.41,32.83,13094.11,70.74,448.16,91.34,11,3,94.46,85.17,11.19,231.36,490.11,289.18,5,,1254.83,541.01,197.38,10095.14,226.03,34.47,16.43,16.08,30,4,2835.42,17,16773.9,389.19,,2020-04-28,4-3
791.36,30.03,31.37,13397.22,85.7,402.61,88.13,11,3,89.66,87.6,10.25,234.09,476.86,317.84,5,,1205.26,546.97,208.56,10204.18,220.14,33.43,15.9,14.39,30,4,2739.69,17,17307.51,405.45,,2020-04-29,4-3
824.44,31.52,30.18,13731.57,102.47,364.75,85.55,11,3,85.06,89.38,9.3,243.35,463.52,351.43,5,,1163.61,552.87,219.65,10329.16,214.1,32.37,15.4,13.03,30,4,2697.03,17,17846.98,421.2,,2020-04-30,4-3
856.47,33.72,29.28,14101.27,120.07,334.65,83.76,11,3,77.33,95.77,8.46,258.88,450.76,387.79,5,,1130.9,558.7,230.62,10474.12,208.17,31.34,14.92,11.99,30,4,2678.98,17,18392.26,436.46,,2020-05-01,4-3
887.49,36.85,28.72,14504.59,138.06,312.05,82.86,11,3,70.51,104.18,7.74,280.36,439.22,418.73,5,,1108.78,564.47,241.49,10642.22,202.6,30.37,14.51,11.25,30,4,2673.07,17,18943.28,451.29,,2020-05-02,4-3
917.59,40.69,28.52,14936.66,156.26,296.53,82.97,11,3,64.68,114.37,7.15,307.5,429.53,444.81,5,,1098.11,570.17,252.25,10835.95,197.62,29.5,14.16,10.8,30,4,2681.93,17,19499.98,465.74,,2020-05-03,4-3
946.89,45.07,28.68,15392.99,174.74,287.52,84.16,11,3,59.83,126.39,6.68,340.18,426.4,466.72,5,,1099.45,587.23,262.95,11057.65,193.47,28.76,13.89,10.61,30,4,2707.9,17,20062.3,479.91,,2020-05-04,4-3
975.55,49.91,29.22,15869.01,193.62,284.46,86.49,11,3,55.95,140.01,6.33,378.49,427.83,485.14,5,,1113.23,593.37,273.6,11309.43,190.32,28.18,13.73,10.64,30,4,2753.19,17,20630.18,493.88,,2020-05-05,4-3
1003.75,55.13,30.13,16363.21,213.1,286.75,90.02,11,3,53.03,155.3,6.09,422.54,430.25,502.85,5,,1139.66,598.94,284.26,11593.55,188.33,27.79,13.67,10.89,30,4,2820.06,17,21203.55,507.76,,2020-05-06,4-3
