date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-05-18,3,70,1,1,0,5,0.98,1.62,0,2597,472,55845,258,25,,02122,2122
2020-05-19,3,70,1,1,0,5,0.98,1.62,0,2703,481,55735,262,25,,02122,2122
2020-05-20,3,70,1,1,0,5,0.98,1.62,0,2811,489,55623,266,25,,02122,2122
2020-05-21,4,70,1,1,0,5,0.98,1.64,0,2921,498,55509,270,25,,02122,2122
2020-05-22,4,70,1,1,0,5,1,3.72,0,3032,506,55394,274,25,,02122,2122
2020-05-23,4,70,1,1,0,5,1,3.22,0,3145,515,55277,279,25,,02122,2122
2020-05-24,4,70,1,1,0,5,1,2.92,0,3259,523,55158,283,25,,02122,2122
2020-05-25,4,70,1,1,0,5,1,2.7,0,3376,532,55038,287,28,,02122,2122
2020-05-26,4,70,1,1,0,5,1.2,2.7,0,3493,540,54916,291,28,,02122,2122
2020-05-27,4,70,1,1,0,5,1.18,2.4,0,3613,548,54793,295,28,,02122,2122
2020-05-28,4,70,1,1,0,5,1.38,2.24,0,3734,556,54668,298,35,,02122,2122
2020-05-29,4,70,1,1,0,5,1.34,1.98,0,3856,565,54541,302,38,,02122,2122
2020-05-30,4,70,1,1,0,5,1.48,1.82,0,3981,573,54413,306,40,,02122,2122
2020-05-31,4,70,1,1,0,5,1.42,1.64,0,4106,580,54284,310,48,,02122,2122
2020-06-01,4,70,1,1,0,5,1.38,1.52,0,4234,588,54153,313,52,,02122,2122
2020-06-02,5,70,1,1,1,5,1.46,1.42,0,4362,596,54020,317,57,,02122,2122
2020-06-03,5,70,2,1,1,5,1.42,1.3,0,4493,604,53887,321,63,,02122,2122
2020-06-04,5,70,2,1,1,5,1.38,1.22,0,4624,611,53752,324,68,,02122,2122
2020-06-05,5,70,2,1,1,5,1.34,1.16,0,4757,618,53615,327,73,,02122,2122
2020-06-06,5,70,2,1,1,5,1.32,1.1,0,4892,626,53478,331,83,,02122,2122
2020-06-07,5,70,2,1,1,5,1.28,1.06,0,5027,633,53339,334,84,,02122,2122
2020-06-08,5,70,2,1,1,5,1.28,1,0,5164,640,53199,337,88,,02122,2122
2020-06-09,5,70,2,1,1,5,1.26,0.98,0,5303,647,53057,340,91,,02122,2122
2020-06-10,5,70,2,1,1,5,1.24,0.94,0,5442,653,52915,343,101,,02122,2122
2020-06-11,5,70,2,1,1,5,1.16,0.92,0,5582,660,52772,346,104,,02122,2122
2020-06-12,5,70,2,1,1,5,1.16,0.9,0,5724,666,52627,348,109,,02122,2122
2020-06-13,5,70,2,1,1,5,1.16,0.88,0,5867,672,52482,351,115,,02122,2122
2020-06-14,5,70,2,1,1,5,1.1,0.86,0,6011,678,52336,353,115,,02122,2122
2020-06-15,6,70,2,1,1,5,1.1,0.84,0,6155,683,52189,356,116,,02122,2122
2020-06-16,6,70,2,1,1,5,1.1,0.84,0,6301,689,52041,358,120,,02122,2122
2020-06-17,6,70,2,1,1,5,1.08,0.84,0,6447,694,51893,360,120,,02122,2122
2020-06-18,6,70,2,1,1,5,1.04,0.82,1,6595,699,51743,362,82,4327,02122,2122
2020-06-19,6,70,2,1,1,5,,,2,6743,703,51594,363,,,02122,2122
2020-06-20,6,70,2,1,1,5,,,2,6891,707,51445,364,,,02122,2122
2020-06-21,6,70,2,1,1,5,,,3,7040,711,51297,363,,,02122,2122
2020-06-22,6,70,2,1,1,5,,,4,7187,713,51152,361,,,02122,2122
2020-06-23,6,70,2,1,1,5,,,4,7334,714,51008,358,,,02122,2122
2020-06-24,6,70,2,1,1,5,,,5,7479,713,50867,354,,,02122,2122
2020-06-25,6,70,2,1,1,5,,,6,7623,711,50728,349,,,02122,2122
2020-06-26,6,70,2,1,1,5,,,7,7764,708,50592,343,,,02122,2122
2020-06-27,6,70,2,1,1,5,,,7,7903,702,50460,337,,,02122,2122
2020-06-28,6,70,2,1,1,5,,,8,8040,696,50330,330,,,02122,2122
2020-06-29,6,70,2,1,1,5,,,9,8173,688,50205,322,,,02122,2122
2020-06-30,6,70,2,1,1,5,,,10,8303,678,50083,314,,,02122,2122
2020-07-01,6,70,2,1,1,5,,,10,8430,667,49965,306,,,02122,2122
2020-07-02,6,70,2,1,1,5,,,11,8553,655,49851,297,,,02122,2122
2020-07-03,6,70,2,1,1,5,,,12,8672,642,49740,287,,,02122,2122
2020-07-04,6,70,2,1,1,5,,,13,8788,627,49634,278,,,02122,2122
2020-07-05,6,70,2,1,1,5,,,13,8899,613,49531,270,,,02122,2122
2020-07-06,6,70,2,1,1,5,,,14,9008,598,49430,262,,,02122,2122
2020-07-07,6,70,2,1,1,5,,,15,9114,582,49332,255,,,02122,2122
2020-07-08,6,70,2,1,1,5,,,15,9216,567,49236,247,,,02122,2122
2020-07-09,6,70,2,1,1,5,,,16,9316,553,49143,241,,,02122,2122
2020-07-10,6,70,2,1,1,5,,,17,9413,538,49053,234,,,02122,2122
2020-07-11,6,70,2,1,1,5,,,18,9507,524,48966,227,,,02122,2122
2020-07-12,5,70,2,1,1,5,,,18,9599,510,48880,221,,,02122,2122
2020-07-13,5,70,2,1,1,5,,,19,9688,496,48798,215,,,02122,2122
2020-07-14,5,70,2,1,1,5,,,20,9774,482,48717,209,,,02122,2122
2020-07-15,5,70,2,1,1,5,,,20,9858,469,48639,203,,,02122,2122
2020-07-16,5,70,2,1,1,5,,,21,9940,456,48563,197,,,02122,2122
2020-07-17,5,70,2,1,1,5,,,22,10019,444,48489,191,,,02122,2122
2020-07-18,5,70,2,1,1,5,,,22,10097,431,48418,186,,,02122,2122
2020-07-19,5,70,2,1,1,5,,,23,10171,419,48348,180,,,02122,2122
2020-07-20,5,70,2,1,0,5,,,23,10244,407,48281,175,,,02122,2122
2020-07-21,4,70,2,1,0,5,,,24,10315,396,48215,170,,,02122,2122
2020-07-22,4,70,2,1,0,5,,,24,10383,384,48152,165,,,02122,2122
2020-07-23,4,70,2,1,0,5,,,25,10449,373,48090,160,,,02122,2122
2020-07-24,4,70,2,1,0,5,,,26,10514,362,48031,155,,,02122,2122
2020-07-25,4,70,1,1,0,5,,,26,10576,352,47973,151,,,02122,2122
2020-07-26,4,70,1,1,0,5,,,27,10637,342,47917,146,,,02122,2122
2020-07-27,4,70,1,1,0,5,,,27,10696,332,47862,142,,,02122,2122
2020-07-28,4,70,1,1,0,5,,,28,10753,322,47810,137,,,02122,2122
2020-07-29,4,70,1,1,0,5,,,28,10808,312,47759,133,,,02122,2122
2020-07-30,3,70,1,1,0,5,,,29,10862,303,47709,129,,,02122,2122
2020-07-31,3,70,1,1,0,5,,,29,10914,294,47661,125,,,02122,2122
2020-08-01,3,70,1,1,0,5,,,29,10964,285,47614,121,,,02122,2122
2020-08-02,3,70,1,1,0,5,,,30,11013,277,47569,118,,,02122,2122
2020-08-03,3,70,1,1,0,5,,,30,11061,268,47525,114,,,02122,2122
2020-08-04,3,70,1,1,0,5,,,31,11107,260,47483,110,,,02122,2122
2020-08-05,3,70,1,1,0,5,,,31,11151,252,47442,107,,,02122,2122
2020-08-06,3,70,1,1,0,5,,,31,11194,245,47402,104,,,02122,2122
2020-08-07,3,70,1,1,0,5,,,32,11236,237,47363,100,,,02122,2122
2020-08-08,3,70,1,1,0,5,,,32,11277,230,47326,97,,,02122,2122
2020-08-09,3,70,1,1,0,5,,,33,11316,223,47290,94,,,02122,2122
2020-08-10,2,70,1,1,0,5,,,33,11354,216,47255,91,,,02122,2122
2020-08-11,2,70,1,1,0,5,,,33,11391,209,47221,88,,,02122,2122
2020-08-12,2,70,1,1,0,5,,,34,11426,203,47188,86,,,02122,2122
2020-08-13,2,70,1,1,0,5,,,34,11461,196,47156,83,,,02122,2122
2020-08-14,2,70,1,1,0,5,,,34,11494,190,47125,80,,,02122,2122
2020-08-15,2,70,1,1,0,5,,,35,11527,184,47095,78,,,02122,2122
2020-08-16,2,70,1,1,0,5,,,35,11558,179,47066,75,,,02122,2122
2020-08-17,2,70,1,1,0,5,,,35,11589,173,47038,73,,,02122,2122
2020-08-18,2,70,1,1,0,5,,,35,11618,168,47011,71,,,02122,2122
2020-08-19,2,70,1,1,0,5,,,36,11647,162,46985,68,,,02122,2122
2020-08-20,2,70,1,1,0,5,,,36,11674,157,46960,66,,,02122,2122
2020-08-21,2,70,1,1,0,5,,,36,11701,152,46935,64,,,02122,2122
2020-08-22,2,70,0,1,0,5,,,36,11727,147,46911,62,,,02122,2122
2020-08-23,2,70,0,1,0,5,,,37,11752,143,46888,60,,,02122,2122
2020-08-24,1,70,0,1,0,5,,,37,11776,138,46866,58,,,02122,2122
2020-08-25,1,70,0,1,0,5,,,37,11799,134,46844,56,,,02122,2122
2020-08-26,1,70,0,1,0,5,,,37,11822,130,46824,54,,,02122,2122
2020-08-27,1,70,0,1,0,5,,,38,11844,125,46803,53,,,02122,2122
2020-08-28,1,70,0,1,0,5,,,38,11865,121,46784,51,,,02122,2122
2020-08-29,1,70,0,1,0,5,,,38,11886,118,46765,49,,,02122,2122
2020-08-30,1,70,0,1,0,5,,,38,11906,114,46747,48,,,02122,2122
2020-08-31,1,70,0,1,0,5,,,38,11925,110,46729,46,,,02122,2122
2020-09-01,1,70,0,1,0,5,,,39,11944,107,46712,45,,,02122,2122
2020-09-02,1,70,0,1,0,5,,,39,11962,103,46695,43,,,02122,2122
2020-09-03,1,70,0,1,0,5,,,39,11979,100,46679,42,,,02122,2122
2020-09-04,1,70,0,1,0,5,,,39,11996,97,46663,40,,,02122,2122
2020-09-05,1,70,0,1,0,5,,,39,12013,93,46648,39,,,02122,2122
2020-09-06,1,70,0,1,0,5,,,39,12028,90,46634,38,,,02122,2122
2020-09-07,1,70,0,1,0,5,,,40,12044,87,46620,36,,,02122,2122
2020-09-08,1,70,0,1,0,5,,,40,12059,85,46606,35,,,02122,2122
2020-09-09,1,70,0,1,0,5,,,40,12073,82,46593,34,,,02122,2122
2020-09-10,1,70,0,1,0,5,,,40,12087,79,46580,33,,,02122,2122
2020-09-11,1,70,0,1,0,5,,,40,12100,77,46568,32,,,02122,2122
2020-09-12,1,70,0,1,0,5,,,40,12113,74,46556,31,,,02122,2122
2020-09-13,1,70,0,1,0,5,,,40,12126,72,46544,30,,,02122,2122
2020-09-14,0,70,0,1,0,5,,,40,12138,69,46533,29,,,02122,2122
2020-09-15,0,70,0,1,0,5,,,40,12150,67,46522,28,,,02122,2122
2020-09-16,0,70,0,1,0,5,,,40,12161,65,46512,27,,,02122,2122
2020-09-17,0,70,0,1,0,5,,,40,12172,63,46502,26,,,02122,2122
2020-09-18,0,70,0,1,0,5,,,41,12183,61,46492,25,,,02122,2122
2020-03-04,0,72,0,9,0,13,,,0,0,2,108312,2,0,0,02170,2170
2020-03-05,0,72,0,9,0,13,,,0,1,2,108310,3,,,02170,2170
2020-03-06,0,72,0,9,0,13,,,0,2,3,108308,3,0,0,02170,2170
2020-03-07,0,72,0,9,0,13,,,0,4,4,108305,4,0,0,02170,2170
2020-03-08,0,72,0,9,0,13,,,0,6,5,108301,6,0,0,02170,2170
2020-03-09,0,72,0,9,0,13,,,0,9,7,108297,7,0,0,02170,2170
2020-03-10,0,72,0,9,0,13,,,0,13,9,108291,10,0,0,02170,2170
2020-03-11,0,72,0,9,0,13,,,0,17,11,108284,12,0,0,02170,2170
2020-03-12,0,72,0,9,0,13,,,0,23,14,108276,15,0,0,02170,2170
2020-03-13,0,72,0,9,0,13,,,0,30,18,108266,18,0,0,02170,2170
2020-03-14,0,72,0,9,0,13,,,0,38,22,108254,21,0,0,02170,2170
2020-03-15,0,72,0,9,0,13,,,0,47,26,108242,24,0,0,02170,2170
2020-03-16,0,72,0,9,0,13,,,0,58,31,108227,28,0,0,02170,2170
2020-03-17,0,72,0,9,0,13,,,0,71,36,108211,32,0,0,02170,2170
2020-03-18,0,72,0,9,0,13,,,0,84,42,108194,35,0,0,02170,2170
2020-03-19,0,72,0,9,0,13,,,0,100,48,108176,38,0,0,02170,2170
2020-03-20,0,72,0,9,0,13,,,0,116,54,108157,41,0,0,02170,2170
2020-03-21,0,72,0,9,0,13,,,0,133,59,108138,42,0,0,02170,2170
2020-03-22,0,72,0,9,0,13,,,0,151,64,108119,43,0,0,02170,2170
2020-03-23,0,72,0,9,0,13,,,0,169,69,108101,43,2,,02170,2170
2020-03-24,0,72,0,9,0,13,,,0,186,72,108085,42,0,0,02170,2170
2020-03-25,0,72,0,9,0,13,,,0,204,74,108068,42,0,0,02170,2170
2020-03-26,0,72,0,9,0,13,,,0,221,76,108051,42,0,0,02170,2170
2020-03-27,0,72,0,9,0,13,,,0,238,77,108033,42,0,0,02170,2170
2020-03-28,0,72,0,9,0,13,,,0,256,79,108015,43,0,0,02170,2170
2020-03-29,0,72,0,9,0,13,,,0,273,80,107997,43,0,0,02170,2170
2020-03-30,0,72,0,9,0,13,,,0,291,82,107978,44,1,321,02170,2170
2020-03-31,0,72,0,9,0,13,,,0,309,83,107959,45,1,357,02170,2170
2020-04-01,0,72,0,9,0,13,,,0,328,84,107940,45,3,378,02170,2170
2020-04-02,0,72,0,9,0,13,,,0,347,86,107921,46,4,,02170,2170
2020-04-03,0,72,0,9,0,13,,,0,366,87,107901,47,4,,02170,2170
2020-04-04,0,72,0,9,0,13,,,0,385,88,107880,48,4,,02170,2170
2020-04-05,0,72,0,9,0,13,,,0,405,90,107860,48,4,,02170,2170
2020-04-06,0,72,0,9,0,13,,,0,425,91,107839,49,4,,02170,2170
2020-04-07,0,72,0,9,0,13,,,0,445,93,107818,50,4,,02170,2170
2020-04-08,0,72,0,9,0,13,,,0,466,94,107797,51,5,,02170,2170
2020-04-09,0,72,0,9,0,13,,,0,487,96,107775,51,6,,02170,2170
2020-04-10,0,72,0,9,0,13,,,0,509,97,107752,52,9,,02170,2170
2020-04-11,0,72,0,9,0,13,,,0,530,99,107730,53,10,,02170,2170
2020-04-12,0,72,0,9,0,13,,,0,552,100,107707,54,14,,02170,2170
2020-04-13,0,72,0,9,0,13,,,0,575,102,107684,55,14,,02170,2170
2020-04-14,0,72,0,9,0,13,,,0,597,104,107660,56,15,,02170,2170
2020-04-15,0,72,0,9,0,13,,,0,621,105,107636,57,15,,02170,2170
2020-04-16,0,72,0,9,0,13,,,0,644,107,107612,57,15,,02170,2170
2020-04-17,0,72,0,9,0,13,,,0,668,109,107587,58,15,,02170,2170
2020-04-18,0,72,0,9,0,13,,,0,692,110,107562,59,17,,02170,2170
2020-04-19,0,72,0,9,0,13,,,0,717,112,107537,60,18,,02170,2170
2020-04-20,0,72,0,9,0,13,,,0,742,114,107511,61,19,,02170,2170
2020-04-21,0,72,0,9,0,13,,,0,767,116,107484,62,19,,02170,2170
2020-04-22,0,72,0,9,0,13,,,0,793,118,107458,63,20,,02170,2170
2020-04-23,0,72,0,9,0,13,,,0,819,119,107430,64,20,,02170,2170
2020-04-24,0,72,0,9,0,13,,,0,845,121,107403,65,20,,02170,2170
2020-04-25,0,72,0,9,0,13,,,0,872,123,107375,66,20,,02170,2170
2020-04-26,0,72,0,9,0,13,,,0,900,125,107347,67,20,,02170,2170
2020-04-27,0,72,0,9,0,13,,,0,928,127,107318,68,21,,02170,2170
2020-04-28,0,72,0,9,0,13,,,0,956,129,107288,69,21,,02170,2170
2020-04-29,0,72,0,9,0,13,,,0,984,131,107259,70,21,,02170,2170
2020-04-30,0,72,0,9,0,13,,,0,1013,133,107229,71,21,,02170,2170
2020-05-01,0,72,0,9,0,13,,,0,1043,135,107198,72,21,,02170,2170
2020-05-02,0,72,0,9,0,13,,,0,1073,137,107167,74,21,,02170,2170
2020-05-03,0,72,0,9,0,13,,,0,1103,139,107135,75,21,,02170,2170
2020-05-04,0,72,0,9,0,13,,,0,1134,141,107103,76,21,,02170,2170
2020-05-05,0,72,0,9,0,13,,,0,1166,143,107071,77,21,,02170,2170
2020-05-06,0,72,0,9,0,13,,,0,1198,146,107038,78,21,,02170,2170
2020-05-07,0,72,0,9,0,13,,,0,1230,148,107004,79,21,,02170,2170
2020-05-08,0,72,0,9,0,13,,,0,1263,150,106970,80,21,,02170,2170
2020-05-09,0,72,0,9,0,13,,,0,1296,152,106936,82,21,,02170,2170
2020-05-10,0,72,0,9,0,13,,,0,1330,155,106901,83,21,,02170,2170
2020-05-11,0,72,0,9,0,13,,,0,1364,157,106865,84,21,,02170,2170
2020-05-12,0,72,0,9,0,13,,,0,1399,159,106830,85,21,,02170,2170
2020-05-13,0,72,0,9,0,13,,,0,1434,161,106793,86,21,,02170,2170
2020-05-14,0,72,0,9,0,13,,,0,1470,164,106756,88,21,,02170,2170
2020-05-15,0,72,0,9,0,13,,,0,1506,166,106719,89,21,,02170,2170
2020-05-16,0,72,0,9,0,13,,,0,1543,169,106681,90,21,,02170,2170
2020-05-17,0,72,0,9,0,13,,,0,1580,171,106642,92,21,,02170,2170
2020-05-18,0,72,0,9,0,13,,,0,1618,174,106603,93,22,,02170,2170
2020-05-19,0,72,0,9,0,13,,,0,1656,176,106563,94,22,,02170,2170
2020-05-20,0,72,0,9,0,13,,,0,1695,179,106523,96,22,,02170,2170
2020-05-21,0,72,0,9,0,13,,,0,1734,181,106482,97,22,,02170,2170
2020-05-22,0,72,0,9,0,13,,,0,1774,184,106441,98,22,,02170,2170
2020-05-23,0,72,0,9,0,13,,,0,1815,187,106399,100,24,,02170,2170
2020-05-24,0,72,0,9,0,13,,,0,1856,189,106356,101,24,,02170,2170
2020-05-25,0,72,0,9,0,13,,,0,1898,192,106313,102,24,,02170,2170
2020-05-26,0,72,0,9,0,13,,,0,1940,195,106270,104,24,,02170,2170
2020-05-27,0,72,0,9,0,13,,,0,1983,197,106225,105,24,,02170,2170
2020-05-28,0,72,0,9,0,13,,,0,2026,200,106181,106,24,,02170,2170
2020-05-29,0,72,0,9,0,13,,,0,2070,202,106137,107,24,,02170,2170
2020-05-30,0,72,0,9,0,13,,,0,2114,205,106092,107,25,,02170,2170
2020-05-31,0,72,0,9,0,13,,,0,2158,206,106049,107,29,,02170,2170
2020-06-01,0,72,0,9,0,13,,,0,2201,208,106005,107,29,,02170,2170
2020-06-02,0,72,0,9,0,13,,,0,2245,209,105962,106,29,,02170,2170
2020-06-03,0,72,0,9,0,13,,,0,2288,209,105920,105,34,,02170,2170
2020-06-04,0,72,0,9,0,13,,,0,2331,209,105878,104,35,,02170,2170
2020-06-05,0,72,0,9,0,13,,,0,2373,209,105837,103,35,,02170,2170
2020-06-06,0,72,0,9,0,13,,,0,2415,208,105797,101,35,,02170,2170
2020-06-07,0,72,0,9,0,13,,,0,2456,206,105758,99,35,,02170,2170
2020-06-08,0,72,0,9,0,13,,,0,2496,205,105720,97,37,,02170,2170
2020-06-09,0,72,0,9,0,13,,,0,2536,202,105683,95,37,,02170,2170
2020-06-10,0,72,0,9,0,13,,,0,2574,199,105647,92,38,,02170,2170
2020-06-11,0,72,0,9,0,13,,,0,2611,196,105612,90,40,,02170,2170
2020-06-12,0,72,0,9,0,13,,,0,2648,193,105578,88,42,,02170,2170
2020-06-13,0,72,0,9,0,13,,,0,2683,189,105544,86,44,,02170,2170
2020-06-14,0,72,0,9,0,13,,,0,2718,186,105511,84,45,,02170,2170
2020-06-15,0,72,0,9,0,13,,,0,2752,182,105478,83,46,,02170,2170
2020-06-16,0,72,0,9,0,13,,,0,2786,179,105446,81,47,,02170,2170
2020-06-17,0,72,0,9,0,13,,,0,2819,175,105415,79,47,,02170,2170
2020-06-18,0,72,0,9,0,13,,,0,2851,172,105384,78,39,6516,02170,2170
2020-06-19,0,72,0,9,0,13,,,1,2883,169,105354,76,,,02170,2170
2020-06-20,0,72,0,9,0,13,,,1,2914,166,105324,75,,,02170,2170
2020-06-21,0,72,0,9,0,13,,,1,2944,163,105295,74,,,02170,2170
2020-06-22,0,72,0,9,0,13,,,1,2975,160,105266,73,,,02170,2170
2020-06-23,0,72,0,9,0,13,,,1,3004,157,105238,72,,,02170,2170
2020-06-24,0,72,0,9,0,13,,,1,3033,154,105209,71,,,02170,2170
2020-06-25,0,72,0,9,0,13,,,1,3062,152,105181,70,,,02170,2170
2020-06-26,0,72,0,9,0,13,,,1,3091,149,105154,69,,,02170,2170
2020-06-27,0,72,0,9,0,13,,,2,3119,147,105126,68,,,02170,2170
2020-06-28,0,72,0,9,0,13,,,2,3147,145,105099,67,,,02170,2170
2020-06-29,0,72,0,9,0,13,,,2,3174,143,105072,67,,,02170,2170
2020-06-30,0,72,0,9,0,13,,,2,3202,141,105045,66,,,02170,2170
2020-07-01,0,72,0,9,0,13,,,2,3229,139,105019,66,,,02170,2170
2020-07-02,0,72,0,9,0,13,,,2,3256,138,104992,65,,,02170,2170
2020-07-03,0,72,0,9,0,13,,,2,3282,136,104966,65,,,02170,2170
2020-07-04,0,72,0,9,0,13,,,2,3309,135,104940,64,,,02170,2170
2020-07-05,0,72,0,9,0,13,,,2,3335,134,104915,64,,,02170,2170
2020-07-06,0,72,0,9,0,13,,,3,3361,132,104889,63,,,02170,2170
2020-07-07,0,72,0,9,0,13,,,3,3387,131,104864,63,,,02170,2170
2020-07-08,0,72,0,9,0,13,,,3,3413,130,104839,62,,,02170,2170
2020-07-09,0,72,0,9,0,13,,,3,3438,129,104814,61,,,02170,2170
2020-07-10,0,72,0,9,0,13,,,3,3463,128,104789,61,,,02170,2170
2020-07-11,0,72,0,9,0,13,,,3,3488,127,104765,60,,,02170,2170
2020-07-12,0,72,0,9,0,13,,,3,3513,125,104741,60,,,02170,2170
2020-07-13,0,72,0,9,0,13,,,3,3537,124,104717,59,,,02170,2170
2020-07-14,0,72,0,9,0,13,,,3,3561,123,104693,59,,,02170,2170
2020-07-15,0,72,0,9,0,13,,,4,3585,122,104670,58,,,02170,2170
2020-07-16,0,72,0,9,0,13,,,4,3609,121,104647,58,,,02170,2170
2020-07-17,0,72,0,9,0,13,,,4,3633,120,104624,57,,,02170,2170
2020-07-18,0,72,0,9,0,13,,,4,3656,119,104601,56,,,02170,2170
2020-07-19,0,72,0,9,0,13,,,4,3679,117,104578,56,,,02170,2170
2020-07-20,0,72,0,9,0,13,,,4,3702,116,104556,55,,,02170,2170
2020-07-21,0,72,0,9,0,13,,,4,3725,115,104534,55,,,02170,2170
2020-07-22,0,72,0,9,0,13,,,4,3747,114,104512,54,,,02170,2170
2020-07-23,0,72,0,9,0,13,,,4,3769,113,104490,54,,,02170,2170
2020-07-24,0,72,0,9,0,13,,,4,3791,112,104469,53,,,02170,2170
2020-07-25,0,72,0,9,0,13,,,4,3813,111,104447,53,,,02170,2170
2020-07-26,0,72,0,9,0,13,,,5,3835,110,104426,52,,,02170,2170
2020-07-27,0,72,0,9,0,13,,,5,3856,109,104405,52,,,02170,2170
2020-07-28,0,72,0,9,0,13,,,5,3877,108,104385,51,,,02170,2170
2020-07-29,0,72,0,9,0,13,,,5,3898,107,104364,51,,,02170,2170
2020-07-30,0,72,0,9,0,13,,,5,3919,106,104344,50,,,02170,2170
2020-07-31,0,72,0,9,0,13,,,5,3940,105,104324,50,,,02170,2170
2020-08-01,0,72,0,9,0,13,,,5,3960,104,104304,49,,,02170,2170
2020-08-02,0,72,0,9,0,13,,,5,3980,103,104284,49,,,02170,2170
2020-08-03,0,72,0,9,0,13,,,5,4000,102,104265,48,,,02170,2170
2020-08-04,0,72,0,9,0,13,,,5,4020,101,104246,48,,,02170,2170
2020-08-05,0,72,0,9,0,13,,,5,4040,100,104227,47,,,02170,2170
2020-08-06,0,72,0,9,0,13,,,5,4059,99,104208,47,,,02170,2170
2020-08-07,0,72,0,9,0,13,,,6,4078,98,104189,46,,,02170,2170
2020-08-08,0,72,0,9,0,13,,,6,4097,97,104170,46,,,02170,2170
2020-08-09,0,72,0,9,0,13,,,6,4116,96,104152,45,,,02170,2170
2020-08-10,0,72,0,9,0,13,,,6,4135,95,104134,45,,,02170,2170
2020-08-11,0,72,0,9,0,13,,,6,4153,94,104116,44,,,02170,2170
2020-08-12,0,72,0,9,0,13,,,6,4171,93,104098,44,,,02170,2170
2020-08-13,0,72,0,9,0,13,,,6,4189,92,104080,44,,,02170,2170
2020-08-14,0,72,0,9,0,13,,,6,4207,91,104063,43,,,02170,2170
2020-08-15,0,72,0,9,0,13,,,6,4225,90,104046,43,,,02170,2170
2020-08-16,0,72,0,9,0,13,,,6,4243,89,104028,42,,,02170,2170
2020-08-17,0,72,0,9,0,13,,,6,4260,88,104012,42,,,02170,2170
2020-08-18,0,72,0,9,0,13,,,6,4277,88,103995,41,,,02170,2170
2020-08-19,0,72,0,9,0,13,,,6,4294,87,103978,41,,,02170,2170
2020-08-20,0,72,0,9,0,13,,,7,4311,86,103962,41,,,02170,2170
2020-08-21,0,72,0,9,0,13,,,7,4328,85,103945,40,,,02170,2170
2020-08-22,0,72,0,9,0,13,,,7,4344,84,103929,40,,,02170,2170
2020-08-23,0,72,0,9,0,13,,,7,4361,83,103913,39,,,02170,2170
2020-08-24,0,72,0,9,0,13,,,7,4377,82,103898,39,,,02170,2170
2020-08-25,0,72,0,9,0,13,,,7,4393,81,103882,38,,,02170,2170
2020-08-26,0,72,0,9,0,13,,,7,4409,81,103867,38,,,02170,2170
2020-08-27,0,72,0,9,0,13,,,7,4424,80,103851,38,,,02170,2170
2020-08-28,0,72,0,9,0,13,,,7,4440,79,103836,37,,,02170,2170
2020-08-29,0,72,0,9,0,13,,,7,4455,78,103821,37,,,02170,2170
2020-08-30,0,72,0,9,0,13,,,7,4471,77,103806,37,,,02170,2170
2020-08-31,0,72,0,9,0,13,,,7,4486,77,103791,36,,,02170,2170
2020-09-01,0,72,0,9,0,13,,,7,4501,76,103777,36,,,02170,2170
2020-09-02,0,72,0,9,0,13,,,7,4516,75,103762,35,,,02170,2170
2020-09-03,0,72,0,9,0,13,,,7,4530,74,103748,35,,,02170,2170
2020-09-04,0,72,0,9,0,13,,,7,4545,73,103734,35,,,02170,2170
2020-09-05,0,72,0,9,0,13,,,8,4559,73,103720,34,,,02170,2170
2020-09-06,0,72,0,9,0,13,,,8,4573,72,103706,34,,,02170,2170
2020-09-07,0,72,0,9,0,13,,,8,4587,71,103693,34,,,02170,2170
2020-09-08,0,72,0,9,0,13,,,8,4601,70,103679,33,,,02170,2170
2020-09-09,0,72,0,9,0,13,,,8,4615,70,103666,33,,,02170,2170
2020-09-10,0,72,0,9,0,13,,,8,4628,69,103653,32,,,02170,2170
2020-09-11,0,72,0,9,0,13,,,8,4642,68,103639,32,,,02170,2170
2020-09-12,0,72,0,9,0,13,,,8,4655,67,103626,32,,,02170,2170
2020-09-13,0,72,0,9,0,13,,,8,4668,67,103614,31,,,02170,2170
2020-09-14,0,72,0,9,0,13,,,8,4681,66,103601,31,,,02170,2170
2020-09-15,0,72,0,9,0,13,,,8,4694,65,103588,31,,,02170,2170
2020-09-16,0,72,0,9,0,13,,,8,4707,65,103576,30,,,02170,2170
2020-09-17,0,72,0,9,0,13,,,8,4720,64,103563,30,,,02170,2170
2020-09-18,0,72,0,9,0,13,,,8,4732,63,103551,30,,,02170,2170
