"amt_ICU beds needed|Mitigated",date,dataKey,hospital_capacity,icu_capacity,"range_ICU beds needed|Mitigated",epi_week,"amt_Hospital beds needed|Mitigated","range_Hospital beds needed|Mitigated","amt_New Deaths|Mitigated","range_New Deaths|Mitigated","amt_Total Deaths|Mitigated","range_Total Deaths|Mitigated","amt_New Infectious|Mitigated","range_New Infectious|Mitigated","amt_Total Infectious|Mitigated","range_Total Infectious|Mitigated","amt_New Attack Rate|Mitigated","range_New Attack Rate|Mitigated","amt_Attack Rate|Mitigated","range_Attack Rate|Mitigated","amt_New Deaths per 10,000|Mitigated","range_New Deaths per 10,000|Mitigated","amt_Total Deaths per 10,000|Mitigated","range_Total Deaths per 10,000|Mitigated","amt_New Infectious per 10,000|Mitigated","range_New Infectious per 10,000|Mitigated","amt_Total Infectious per 10,000|Mitigated","range_Total Infectious per 10,000|Mitigated"
0.0106520409844055,2020-03-19,"Total Infectious per 10,000|Mitigated",1542,193,0|2,2020-12,0.0515843303286654,0|3,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0
0.637982329556858,2020-06-07,"Hospital beds needed|Mitigated",1542,193,0|9,2020-24,2.59451770385973,0|24,0.0598148819277516,0|0.5215618,3.95443700075003,0.0649798|9.2421034,9.48377193865753,0|117,777.423565284815,20|2460,1.23660923999255e-05,0|0.000152558794132716,0.00101369915940349,2.60784263474728e-05|0.00320764644073915,0.000779938996417825,0|0.00680075549347766,0.0515627470348904,0.000847285464186755|0.120509756406314,0.123660923999255,0|1.52558794132716,10.1369915940349,0.260784263474728|32.0764644073915
0.635853583240165,2020-06-08,"Hospital beds needed|Mitigated",1542,193,0|9,2020-24,2.58494561816616,0|22,0.0601406475436894,0|0.5502179,4.01457764829373,0.0777288|9.3927321,9.59339497731284,0|120,787.016960262132,20|2544,1.25090322169034e-05,0|0.000156470558084837,0.0010262081916204,2.60784263474728e-05|0.00331717583139854,0.000784186723728711,0|0.00717440849010557,0.0523469337586193,0.00101352239293872|0.122473836135697,0.125090322169034,0|1.56470558084837,10.262081916204,0.260784263474728|33.1717583139854
0.634066590861804,2020-06-09,"Hospital beds needed|Mitigated",1542,193,0|9,2020-24,2.58024386716006,0|25,0.0609661919585347,0|0.6049365,4.07554384025226,0.0785229|9.5566787,9.68798058334797,0|152,796.704940845478,20|2619,1.26323644049293e-05,0|0.000198196040240793,0.00103884055602532,2.60784263474728e-05|0.00341496993020156,0.000794951173338267,0|0.00788789598007398,0.0531418849319574,0.00102387683211998|0.124611570802206,0.126323644049293,0|1.98196040240793,10.3884055602532,0.260784263474728|34.1496993020156
0.631828573554708,2020-06-10,"Hospital beds needed|Mitigated",1542,193,0|9,2020-24,2.58049081699978,0|26,0.0606774037505574,0|0.6562451,4.13622124400285,0.0785229|9.8630416,9.76614534662733,0|139,806.471086192109,20|2717,1.27342851060367e-05,0|0.000181245063114936,0.00105157484113136,2.60784263474728e-05|0.00354275421930418,0.00079118560233239,0|0.00855691975311995,0.0539330705342902,0.00102387683211998|0.12860630196383,0.127342851060367,0|1.81245063114936,10.5157484113136,0.260784263474728|35.4275421930418
0.631023176671762,2020-06-11,"Hospital beds needed|Mitigated",1542,193,0|9,2020-24,2.58329015307304,0|28,0.0614013974723554,0|0.7493148,4.19762264147523,0.0785229|10.2544804,9.87317896945227,0|158,816.344265161554,20|2810,1.28738485285139e-05,0|0.000206019568145035,0.00106444868965987,2.60784263474728e-05|0.00366401890181992,0.000800625910807361,0|0.00977047541143564,0.0547336964450979,0.00102387683211998|0.133710355921502,0.128738485285139,0|2.06019568145035,10.6444868965987,0.260784263474728|36.6401890181992
0.628884182035259,2020-06-12,"Hospital beds needed|Mitigated",1542,193,0|9,2020-24,2.58425930933503,0|30,0.0613444949000889,0|0.6476866,4.25896713637533,0.0785229|10.4204819,9.98088100317736,0|153,826.325146164726,20|2916,1.30142835062125e-05,0|0.000199499961558167,0.00107746297316607,2.60784263474728e-05|0.00380223456146153,0.000799883946037443,0|0.00844532364717253,0.0555335803911355,0.00102387683211998|0.135874884867162,0.130142835062125,0|1.99499961558167,10.7746297316607,0.260784263474728|38.0223456146153
0.623949685181929,2020-06-13,"Hospital beds needed|Mitigated",1542,193,0|10,2020-24,2.58674286327811,0|29,0.0615853885342091,0|0.6043435,4.32055252490954,0.0785229|10.6449853,10.1128801871712,0|163,836.438026351904,21|3027,1.3186400056098e-05,0|0.000212539174731903,0.00109064937322218,2.73823476648464e-05|0.00394696982769,0.000803025009484933,0|0.00788016372666195,0.0563366054006205,0.00102387683211998|0.13880223255799,0.13186400056098,0|2.12539174731903,10.9064937322218,0.273823476648464|39.4696982769
0.625902458923139,2020-06-14,"Hospital beds needed|Mitigated",1542,193,0|10,2020-25,2.59399100504819,0|28,0.0566881841874129,0|0.7621283,4.37724070909695,0.0785229|10.8031152,10.2094850219728,0|169,846.647511373866,21|3151,1.33123651595572e-05,0|0.000220362702636145,0.00110396173838172,2.73823476648464e-05|0.00410865607104433,0.000739169318051709,0|0.00993755336943732,0.0570757747186722,0.00102387683211998|0.140864122033232,0.133123651595572,0|2.20362702636145,11.0396173838172,0.273823476648464|41.0865607104434
0.627654102492378,2020-06-15,"Hospital beds needed|Mitigated",1542,193,0|10,2020-25,2.60406833535365,0|32,0.056853846392292,0|0.7255829,4.43409455548911,0.0785229|10.9585485,10.3549945593996,0|209,857.002505933279,21|3305,1.35020981472892e-05,0|0.00027251955533109,0.00111746383652903,2.73823476648464e-05|0.00430945995391988,0.000741329422855958,0|0.00946103010831785,0.0578171041415264,0.00102387683211998|0.142890849966229,0.135020981472892,0|2.7251955533109,11.1746383652903,0.273823476648464|43.0945995391988
0.628593339326926,2020-06-16,"Hospital beds needed|Mitigated",1542,193,0|10,2020-25,2.61978080619304,0|32,0.0570758647950774,0|0.711907,4.49117042028424,0.0785229|11.2746976,10.4570782319152,0|207,867.459584165195,21|3505,1.36352072240381e-05,0|0.000269911712696343,0.00113109904375307,2.73823476648464e-05|0.0045702442173946,0.00074422436813837,0|0.00928270713287515,0.0585613285096654,0.00102387683211998|0.147013185475814,0.136352072240381,0|2.69911712696343,11.3109904375307,0.273823476648464|45.702442173946
0.630577219817511,2020-06-17,"Hospital beds needed|Mitigated",1542,193,0|11,2020-25,2.63121753612054,0|34,0.0574703513810977,0|1.0080034,4.54864077166534,0.0785229|11.5622368,10.5527367280283,0|206,878.012320893217,21|3696,1.37599383763078e-05,0|0.00026860779137897,0.00114485898212937,2.73823476648464e-05|0.00481929318901297,0.000749368162827668,0|0.0131435712124511,0.0593106966724932,0.00102387683211998|0.15076247040042,0.137599383763078,0|2.6860779137897,11.4485898212937,0.273823476648464|48.1929318901297
0.632622570995224,2020-06-18,"Hospital beds needed|Mitigated",1542,193,0|10,2020-25,2.65096413552912,0|36,0.0580823547005974,0|0.8471421,4.60672312636597,0.0896837|11.7234982,10.7293068022153,0|212,888.741627695425,21|3899,1.39901718600506e-05,0|0.000276431319283211,0.00115884915398941,2.73823476648464e-05|0.00508398921643982,0.00075734820457366,0|0.0110460664303467,0.0600680448770673,0.00116940488250942|0.152865192171715,0.139901718600506,0|2.76431319283211,11.5884915398941,0.273823476648464|50.8398921643982
0.635506113261718,2020-06-19,"Hospital beds needed|Mitigated",1542,193,0|11,2020-25,2.66945299165627,0|33,0.0584205114635849,0|0.8922423,4.6651436378295,0.0896837|12.0587151,10.8158738729731,0|218,899.557501568406,21|4117,1.41030485089943e-05,0|0.000284254847187453,0.00117295220249842,2.73823476648464e-05|0.00536824406362727,0.000761757502692394,0|0.0116341375523249,0.0608298023797588,0.00116940488250942|0.157236156790254,0.141030485089942,0|2.84254847187453,11.7295220249842,0.273823476648464|53.6824406362727
0.637112020350746,2020-06-20,"Hospital beds needed|Mitigated",1542,193,0|12,2020-25,2.68770855995674,0|35,0.0588736642971073,0|0.7786269,4.7240173021266,0.0896837|12.3650792,10.956433009156,0|240,910.513934577565,21|4341,1.42863265630147e-05,0|0.000312941116169673,0.00118723852906143,2.73823476648464e-05|0.00566032243871896,0.000767666259088975,0|0.0101526821319055,0.0615974686388478,0.00116940488250942|0.161230903598934,0.142863265630147,0|3.12941116169673,11.8723852906143,0.273823476648464|56.6032243871897
0.638182418465462,2020-06-21,"Hospital beds needed|Mitigated",1542,193,0|14,2020-26,2.706339299085,0|36,0.0591300548067105,0|0.8449675,4.78314735693339,0.0896837|12.9269297,11.1228409042566,0|262,921.636775481817,21|4602,1.45033093648157e-05,0|0.000341627385151893,0.00120174183842624,2.73823476648464e-05|0.00600064590255348,0.000771009389599413,0|0.0110177113573791,0.0623684780284482,0.00116940488250942|0.168556992040204,0.145033093648157,0|3.41627385151893,12.0174183842624,0.273823476648464|60.0064590255348
0.638511008976214,2020-06-22,"Hospital beds needed|Mitigated",1542,193,0|13,2020-26,2.72621259238008,0|38,0.0594422476957487,0|0.8267825,4.84258960462919,0.0896837|13.5251213,11.2183740869296,0|309,932.855149568744,21|4911,1.46278771182196e-05,0|0.000402911687068454,0.00121636971554446,2.73823476648464e-05|0.00640355758962194,0.000775080139230907,0|0.0107805932658147,0.0631435581676798,0.00116940488250942|0.176356939831343,0.146278771182196,0|4.02911687068454,12.1636971554446,0.273823476648464|64.0355758962194
0.642761576814435,2020-06-23,"Hospital beds needed|Mitigated",1542,193,0|13,2020-26,2.75135963355603,0|40,0.0596980673703089,0|0.9837253,4.90228767199939,0.0896837|14.1454843,11.3638732379701,0|299,944.219022806717,21|5165,1.48175965629209e-05,0|0.000389872473894718,0.00123118731210738,2.73823476648464e-05|0.00673475360423484,0.000778415826501534,0|0.0128270038910978,0.0639219739941799,0.00116940488250942|0.184445985233441,0.148175965629209,0|3.89872473894718,12.3118731210738,0.273823476648464|67.3475360423484
0.647697422397275,2020-06-24,"Hospital beds needed|Mitigated",1542,193,0|13,2020-26,2.7780825960515,0|41,0.0602406249581877,0|1.0728347,4.96252829695765,0.0896837|15.0265594,11.5049168632481,0|305,955.723939669957,21|5437,1.50015063526006e-05,0|0.00039769600179896,0.00124618881845997,2.73823476648464e-05|0.00708942020256047,0.000785490350548914,0|0.0139889203534815,0.0647074643447297,0.00116940488250942|0.195934511284412,0.150015063526006,0|3.9769600179896,12.4618881845997,0.273823476648464|70.8942020256047
0.652303295048234,2020-06-25,"Hospital beds needed|Mitigated",1542,193,0|12,2020-26,2.80287584280979,0|48,0.0605563078102621,0|0.9613339,5.02308460476791,0.0896837|15.7963176,11.6614462753301,0|337,967.385385945305,21|5774,1.52056083898103e-05,0|0.000439421483954916,0.00126139442684981,2.73823476648464e-05|0.00752884168651539,0.000789606606552405,0|0.0125350376532394,0.0654970709512821,0.00116940488250942|0.205971552546444,0.152056083898103,0|4.39421483954916,12.6139442684981,0.273823476648464|75.2884168651539
0.658013595164681,2020-06-26,"Hospital beds needed|Mitigated",1542,193,0|12,2020-26,2.82582522445338,0|55,0.0614610717448772,0|1.1044216,5.08454567651269,0.0896837|16.3385626,11.7752925626974,0|344,979.160678507994,21|6085,1.53540549908124e-05,0|0.000448548933176532,0.00127674848184061,2.73823476648464e-05|0.00793436121621859,0.000801404016367759,0|0.014400788676079,0.0662984749676487,0.00116940488250942|0.213042000693837,0.153540549908124,0|4.48548933176532,12.7674848184061,0.273823476648464|79.3436121621859
0.663741051847956,2020-06-27,"Hospital beds needed|Mitigated",1542,193,0|14,2020-26,2.85226347291039,0|59,0.062016416849122,0|1.1056932,5.14656209336178,0.0896837|17.1077016,11.949864019332,0|384,991.110542527342,21|6463,1.55816824345232e-05,0|0.000500705785871477,0.00129233016427515,2.73823476648464e-05|0.00842724347418583,0.000808645279566998,0|0.0144173693395507,0.0671071202472152,0.00116940488250942|0.223070968075071,0.155816824345232,0|5.00705785871477,12.9233016427515,0.273823476648464|84.2724347418583
0.66911654025848,2020-06-28,"Hospital beds needed|Mitigated",1542,193,0|14,2020-27,2.88146435263365,0|63,0.0622659990455174,0|1.3396924,5.20882809240743,0.0896837|18.447394,12.0773470044882,0|379,1003.18788953182,21|6842,1.57479102164708e-05,0|0.000494186179284609,0.00130807807449161,2.73823476648464e-05|0.00892142965347043,0.000811899635030167,0|0.0174685347908345,0.0679190198822472,0.00116940488250942|0.240539502865906,0.157479102164708,0|4.94186179284609,13.0807807449161,0.273823476648464|89.2142965347043
0.676091446131876,2020-06-29,"Hospital beds needed|Mitigated",1542,193,0|14,2020-27,2.90955602809986,0|62,0.0628242204586807,0|1.2256806,5.27165231286601,0.0896837|19.3765113,12.253111527966,0|415,1015.44100105979,21|7257,1.59770933254715e-05,0|0.00054112734671006,0.00132405516781709,2.73823476648464e-05|0.00946255700018049,0.000819178403034548,0|0.0159819106263131,0.0687381982852803,0.00116940488250942|0.252654461404012,0.159770933254715,0|5.4112734671006,13.2405516781709,0.273823476648464|94.6255700018049
0.681091697325698,2020-06-30,"Hospital beds needed|Mitigated",1542,193,0|14,2020-27,2.93862818196349,0|63,0.0627383199030762,0|1.2607133,5.33439063276912,0.0897286|20.5679673,12.4381317613118,0|406,1027.8791328211,21|7630,1.62183451518766e-05,0|0.000529392054853697,0.00134027351296897,2.73823476648464e-05|0.00994891965156086,0.000818058327378278,0|0.0164387094696647,0.0695562566126591,0.00116999034318092|0.268190110175139,0.162183451518766,0|5.29392054853697,13.4027351296897,0.273823476648464|99.4891965156086
0.688123665641838,2020-07-01,"Hospital beds needed|Mitigated",1542,193,0|16,2020-27,2.96747135659561,0|66,0.0637434914267479,0|1.3126411,5.39813412419597,0.0897286|21.7112226,12.594692049037,0|400,1040.47382487015,21|8030,1.64224874484957e-05,0|0.000521568526949455,0.00135669600041747,2.73823476648464e-05|0.0104704881785103,0.000831164973151604,0|0.0171158071235078,0.070387421585812,0.00116999034318092|0.283097259743843,0.164224874484957,0|5.21568526949455,13.5669600041747,0.273823476648464|104.704881785103
0.696346086372282,2020-07-02,"Hospital beds needed|Mitigated",1542,193,0|17,2020-27,2.99685817017302,0|66,0.0644383045010121,0|1.4601555,5.46257242869696,0.0897286|23.1713781,12.7359937124307,0|439,1053.20981858257,21|8437,1.6606733699575e-05,0|0.000572421458327027,0.00137330273411703,2.73823476648464e-05|0.0110011841546814,0.000840224788942834,0|0.0190392788313036,0.0712276463747545,0.00116999034318092|0.302136538575147,0.16606733699575,0|5.72421458327027,13.7330273411703,0.273823476648464|110.011841546814
0.702002778482036,2020-07-03,"Hospital beds needed|Mitigated",1542,193,0|15,2020-27,3.02769116227081,0|68,0.0653636103339176,0|1.574451,5.5279360390308,0.0897286|24.7458291,12.9058235438836,0|485,1066.11564212643,21|8922,1.68281784371325e-05,0|0.000632401838926215,0.00139013091255414,2.73823476648464e-05|0.0116335859936076,0.00085229004894899,0|0.0205296022206024,0.0720799364237025,0.00116999034318092|0.322666140795749,0.168281784371325,0|6.32401838926215,13.9013091255414,0.273823476648464|116.335859936076
0.710546990844399,2020-07-04,"Hospital beds needed|Mitigated",1542,193,0|16,2020-27,3.06134057323668,0|82,0.0657245632794096,0|1.5271538,5.59366060231028,0.0897286|26.2729829,13.074815896379,0|501,1079.19045802282,21|9355,1.70485311680243e-05,0|0.000653264580004193,0.00140717944372217,2.73823476648464e-05|0.0121981839240304,0.000856996591350949,0|0.0199128839472816,0.0729369330150544,0.00116999034318092|0.342579024743031,0.170485311680243,0|6.53264580004193,14.0717944372217,0.273823476648464|121.981839240304
0.71675578093113,2020-07-05,"Hospital beds needed|Mitigated",1542,193,0|18,2020-28,3.09896176771838,0|84,0.0660150057144922,0|1.6660308,5.65967560802469,0.0897286|27.9390137,13.2864737797348,0|485,1092.47693180257,21|9838,1.73245163941222e-05,0|0.000632401838926215,0.00142450396011632,2.73823476648464e-05|0.0128279779203219,0.000860783732176689,0|0.0217237307552106,0.07379771674723,0.00116999034318092|0.364302755498241,0.173245163941222,0|6.32401838926215,14.2450396011632,0.273823476648464|128.279779203219
0.724476206759772,2020-07-06,"Hospital beds needed|Mitigated",1542,193,0|18,2020-28,3.12706168427001,0|89,0.0669896409128943,0|1.9454864,5.7266652489375,0.0905227|29.4910401,13.4236743536877,0|523,1105.90060615624,21|10333,1.75034151472552e-05,0|0.000681950848986413,0.00144200737526355,2.73823476648464e-05|0.0134734189724218,0.000873492208295281,0|0.025367611896205,0.0746712089555243,0.00118034478236219|0.384539958579108,0.175034151472552,0|6.81950848986413,14.4200737526355,0.273823476648464|134.734189724218
0.731966632061344,2020-07-07,"Hospital beds needed|Mitigated",1542,193,0|20,2020-28,3.16543804540285,0|89,0.0674539603633056,0|1.9085136,5.79411920930092,0.0905227|31.3995537,13.6163208744213,0|591,1119.51692703067,21|10876,1.77546110523576e-05,0|0.00077061749856782,0.00145976198631592,2.73823476648464e-05|0.0141814482477557,0.000879546568589906,0|0.0248855156753751,0.0755507555241156,0.00118034478236219|0.409425474254483,0.177546110523576,0|7.7061749856782,14.5976198631592,0.273823476648464|141.814482477557
0.741116390433666,2020-07-08,"Hospital beds needed|Mitigated",1542,193,0|20,2020-28,3.20436139498492,0|84,0.0683950376058683,0|1.7049783,5.86251424690675,0.0905227|32.8565231,13.8046573220481,0|598,1133.32158435273,21|11393,1.80001869612566e-05,0|0.000779744947789436,0.00147776217327719,2.73823476648464e-05|0.0148555755688379,0.000891817475368633,0|0.0222315755102947,0.0764425729994837,0.00118034478236219|0.428423208848694,0.180001869612566,0|7.79744947789436,14.7776217327719,0.273823476648464|148.555755688379
0.747961243343566,2020-07-09,"Hospital beds needed|Mitigated",1542,193,0|22,2020-28,3.23544383489552,0|94,0.0687411392962508,0|1.8190288,5.93125538620302,0.0905227|34.5741661,13.988715407902,0|615,1147.31029976063,21|11946,1.82401842230365e-05,0|0.000801911610184788,0.00149600235750023,2.73823476648464e-05|0.0155766440573455,0.000896330369089321,0|0.0237187042923659,0.0773389033685734,0.00118034478236219|0.45081992208207,0.182401842230365,0|8.01911610184788,14.9600235750023,0.273823476648464|155.766440573455
0.75751226557368,2020-07-10,"Hospital beds needed|Mitigated",1542,193,0|25,2020-28,3.27527394654976,0|99,0.0700538604155069,0|2.1054821,6.00130924661851,0.0905227|36.2037647,14.1924347119034,0|625,1161.50273447255,21|12488,1.85058181662845e-05,0|0.000814950823358524,0.00151450817566652,2.73823476648464e-05|0.016283369411362,0.000913447219600968,0|0.0274538299353861,0.0782523505881741,0.00118034478236219|0.472068605615092,0.185058181662845,0|8.14950823358524,15.1450817566652,0.273823476648464|162.83369411362
0.764143447572186,2020-07-11,"Hospital beds needed|Mitigated",1542,193,0|24,2020-28,3.31290259302501,0|100,0.0699075167949955,0|2.1688885,6.07121676341348,0.0905227|38.1836584,14.3758342471294,0|667,1175.87856871964,21|13107,1.87449567298621e-05,0|0.000869715518688217,0.00153325313239635,2.73823476648464e-05|0.0170904967068163,0.000911539013936502,0|0.0282805995015653,0.0791638896021102,0.00118034478236219|0.49788486163073,0.187449567298621,0|8.69715518688217,15.3325313239635,0.273823476648464|170.904967068163
0.771989810612501,2020-07-12,"Hospital beds needed|Mitigated",1542,193,0|27,2020-29,3.35550921057039,0|110,0.0712277622784898,0|2.3197651,6.14244452569197,0.0905227|40.1065801,14.5577943908582,0|712,1190.43636311053,21|13725,1.89822184401824e-05,0|0.000928391977970031,0.00155223535083656,2.73823476648464e-05|0.0178963200809532,0.000928753976237448,0|0.0302479116518939,0.0800926435783476,0.00118034478236219|0.522958247593434,0.189822184401825,0|9.28391977970031,15.5223535083656,0.273823476648464|178.963200809532
0.776547185280766,2020-07-13,"Hospital beds needed|Mitigated",1542,193,0|24,2020-29,3.38551092879986,0|111,0.0721886611830807,0|2.2539153,6.21463318687512,0.0905227|41.9299033,14.7813009840575,0|744,1205.21766409459,21|14351,1.92736534516285e-05,0|0.000970117460125987,0.00157150900428819,2.73823476648464e-05|0.0187125748256291,0.000941283341892817,0|0.029389282072246,0.0810339269202414,0.00118034478236219|0.546732947482853,0.192736534516285,0|9.70117460125987,15.7150900428819,0.273823476648464|187.125748256291
0.78538092111999,2020-07-14,"Hospital beds needed|Mitigated",1542,193,0|27,2020-29,3.42507533037247,0|119,0.0727561366075622,0|2.7818882,6.28738932348272,0.0905227|44.2128166,15.0076458729677,0|776,1220.22530996755,21|15047,1.95687893773571e-05,0|0.00101184294228194,0.00159107779366554,2.73823476648464e-05|0.0196201040625211,0.000948682774923489,0|0.0362736332653018,0.0819826096951653,0.00118034478236219|0.576500340658711,0.195687893773571,0|10.1184294228194,15.9107779366554,0.273823476648464|196.201040625211
0.793828607969588,2020-07-15,"Hospital beds needed|Mitigated",1542,193,0|29,2020-29,3.46785075580778,0|123,0.0730150285356507,0|2.6389437,6.36040435201836,0.0905227|46.3295207,15.2696349743626,0|830,1235.49494494191,21|15778,1.99104025515855e-05,0|0.00108225469342012,0.00161098819621712,2.73823476648464e-05|0.0205732705455213,0.000952058521962795,0|0.0344097494577886,0.082934668217128,0.00118034478236219|0.604100496644333,0.199104025515855,0|10.8225469342012,16.1098819621712,0.273823476648464|205.732705455213
0.801637401308192,2020-07-16,"Hospital beds needed|Mitigated",1542,193,0|30,2020-29,3.50900072312223,0|125,0.0743401594797096,0|2.6335409,6.43474451149802,0.0905227|48.9630616,15.4596668536165,0|845,1250.95461179553,21|16585,2.01581891699252e-05,0|0.00110181351318072,0.00163114638538706,2.73823476648464e-05|0.0216255350486418,0.000969337186825493,0|0.0343393011968536,0.0839040054039528,0.00118034478236219|0.638439797841186,0.201581891699252,0|11.0181351318072,16.3114638538706,0.273823476648464|216.255350486418
0.810440036715176,2020-07-17,"Hospital beds needed|Mitigated",1542,193,0|28,2020-29,3.54540792218905,0|119,0.0747897991966213,0|2.9447817,6.50953431069469,0.0905227|51.1984955,15.7066265140236,0|864,1266.66123830954,21|17328,2.04802051356614e-05,0|0.00112658801821082,0.0016516265905227,2.73823476648464e-05|0.0225943485874504,0.000975200134945683,0|0.0383976363364178,0.0848792055388992,0.00118034478236219|0.667588096999083,0.204802051356614,0|11.2658801821082,16.516265905227,0.273823476648464|225.943485874504
0.819278670225531,2020-07-18,"Hospital beds needed|Mitigated",1542,193,0|28,2020-29,3.5885522937277,0|128,0.0760934648448196,0|3.1006137,6.58562777553953,0.0905227|53.7246048,15.9440167177516,0|889,1282.6052550273,21|18128,2.07897432828379e-05,0|0.00115918605114516,0.00167241633380555,2.73823476648464e-05|0.0236374856413493,0.000992198909239819,0|0.0404295630037075,0.0858714044481393,0.00118034478236219|0.700526574661941,0.207897432828379,0|11.5918605114516,16.7241633380555,0.273823476648464|236.374856413493
