fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,county
2170,2020-06-26,0,72,0,9,0,13,,,1,3088,147,105159,66,,,02170,Matanuska-Susitna Borough
2170,2020-06-27,0,72,0,9,0,13,,,2,3115,144,105133,65,,,02170,Matanuska-Susitna Borough
2170,2020-06-28,0,72,0,9,0,13,,,2,3141,142,105108,64,,,02170,Matanuska-Susitna Borough
2170,2020-06-29,0,72,0,9,0,13,,,2,3167,139,105083,63,,,02170,Matanuska-Susitna Borough
2170,2020-06-30,0,72,0,9,0,13,,,2,3193,136,105059,61,,,02170,Matanuska-Susitna Borough
2170,2020-07-01,0,72,0,9,0,13,,,2,3218,134,105035,60,,,02170,Matanuska-Susitna Borough
2170,2020-07-02,0,72,0,9,0,13,,,2,3242,131,105012,59,,,02170,Matanuska-Susitna Borough
2170,2020-07-03,0,72,0,9,0,13,,,2,3266,128,104989,58,,,02170,Matanuska-Susitna Borough
2170,2020-07-04,0,72,0,9,0,13,,,2,3290,126,104967,57,,,02170,Matanuska-Susitna Borough
2170,2020-07-05,0,72,0,9,0,13,,,2,3313,123,104945,56,,,02170,Matanuska-Susitna Borough
2170,2020-07-06,0,72,0,9,0,13,,,3,3336,121,104923,54,,,02170,Matanuska-Susitna Borough
2170,2020-07-07,0,72,0,9,0,13,,,3,3358,119,104902,53,,,02170,Matanuska-Susitna Borough
2170,2020-07-08,0,72,0,9,0,13,,,3,3380,116,104881,52,,,02170,Matanuska-Susitna Borough
2170,2020-07-09,0,72,0,9,0,13,,,3,3401,114,104861,51,,,02170,Matanuska-Susitna Borough
2170,2020-07-10,0,72,0,9,0,13,,,3,3422,112,104841,50,,,02170,Matanuska-Susitna Borough
2170,2020-07-11,0,72,0,9,0,13,,,3,3442,110,104822,49,,,02170,Matanuska-Susitna Borough
2170,2020-07-12,0,72,0,9,0,13,,,3,3463,107,104803,48,,,02170,Matanuska-Susitna Borough
2170,2020-07-13,0,72,0,9,0,13,,,3,3482,105,104784,47,,,02170,Matanuska-Susitna Borough
2170,2020-07-14,0,72,0,9,0,13,,,3,3502,103,104765,46,,,02170,Matanuska-Susitna Borough
2170,2020-07-15,0,72,0,9,0,13,,,3,3521,101,104747,45,,,02170,Matanuska-Susitna Borough
2170,2020-07-16,0,72,0,9,0,13,,,4,3539,99,104730,44,,,02170,Matanuska-Susitna Borough
2170,2020-07-17,0,72,0,9,0,13,,,4,3557,97,104712,44,,,02170,Matanuska-Susitna Borough
2170,2020-07-18,0,72,0,9,0,13,,,4,3575,95,104695,43,,,02170,Matanuska-Susitna Borough
2170,2020-07-19,0,72,0,9,0,13,,,4,3593,93,104679,42,,,02170,Matanuska-Susitna Borough
2170,2020-07-20,0,72,0,9,0,13,,,4,3610,91,104663,41,,,02170,Matanuska-Susitna Borough
2170,2020-07-21,0,72,0,9,0,13,,,4,3626,90,104647,40,,,02170,Matanuska-Susitna Borough
2170,2020-07-22,0,72,0,9,0,13,,,4,3643,88,104631,39,,,02170,Matanuska-Susitna Borough
2170,2020-07-23,0,72,0,9,0,13,,,4,3659,86,104616,39,,,02170,Matanuska-Susitna Borough
2170,2020-07-24,0,72,0,9,0,13,,,4,3675,84,104601,38,,,02170,Matanuska-Susitna Borough
2170,2020-07-25,0,72,0,9,0,13,,,4,3690,83,104586,37,,,02170,Matanuska-Susitna Borough
2170,2020-07-26,0,72,0,9,0,13,,,4,3705,81,104572,36,,,02170,Matanuska-Susitna Borough
2170,2020-07-27,0,72,0,9,0,13,,,4,3720,79,104558,36,,,02170,Matanuska-Susitna Borough
2170,2020-07-28,0,72,0,9,0,13,,,4,3735,78,104544,35,,,02170,Matanuska-Susitna Borough
2170,2020-07-29,0,72,0,9,0,13,,,5,3749,76,104530,34,,,02170,Matanuska-Susitna Borough
2170,2020-07-30,0,72,0,9,0,13,,,5,3763,75,104517,33,,,02170,Matanuska-Susitna Borough
2170,2020-07-31,0,72,0,9,0,13,,,5,3776,73,104504,33,,,02170,Matanuska-Susitna Borough
2170,2020-08-01,0,72,0,9,0,13,,,5,3790,72,104491,32,,,02170,Matanuska-Susitna Borough
2170,2020-08-02,0,72,0,9,0,13,,,5,3803,70,104479,31,,,02170,Matanuska-Susitna Borough
2170,2020-08-03,0,72,0,9,0,13,,,5,3816,69,104467,31,,,02170,Matanuska-Susitna Borough
2170,2020-08-04,0,72,0,9,0,13,,,5,3828,67,104455,30,,,02170,Matanuska-Susitna Borough
2170,2020-08-05,0,72,0,9,0,13,,,5,3841,66,104443,30,,,02170,Matanuska-Susitna Borough
2170,2020-08-06,0,72,0,9,0,13,,,5,3853,65,104432,29,,,02170,Matanuska-Susitna Borough
2170,2020-08-07,0,72,0,9,0,13,,,5,3865,63,104420,28,,,02170,Matanuska-Susitna Borough
2170,2020-08-08,0,72,0,9,0,13,,,5,3876,62,104409,28,,,02170,Matanuska-Susitna Borough
2170,2020-08-09,0,72,0,9,0,13,,,5,3888,61,104398,27,,,02170,Matanuska-Susitna Borough
2170,2020-08-10,0,72,0,9,0,13,,,5,3899,60,104388,27,,,02170,Matanuska-Susitna Borough
2170,2020-08-11,0,72,0,9,0,13,,,5,3910,58,104378,26,,,02170,Matanuska-Susitna Borough
2170,2020-08-12,0,72,0,9,0,13,,,5,3920,57,104367,26,,,02170,Matanuska-Susitna Borough
2170,2020-08-13,0,72,0,9,0,13,,,5,3931,56,104357,25,,,02170,Matanuska-Susitna Borough
2170,2020-08-14,0,72,0,9,0,13,,,5,3941,55,104348,24,,,02170,Matanuska-Susitna Borough
2170,2020-08-15,0,72,0,9,0,13,,,6,3951,54,104338,24,,,02170,Matanuska-Susitna Borough
2170,2020-08-16,0,72,0,9,0,13,,,6,3961,53,104329,23,,,02170,Matanuska-Susitna Borough
2170,2020-08-17,0,72,0,9,0,13,,,6,3971,52,104320,23,,,02170,Matanuska-Susitna Borough
2170,2020-08-18,0,72,0,9,0,13,,,6,3980,51,104311,22,,,02170,Matanuska-Susitna Borough
2170,2020-08-19,0,72,0,9,0,13,,,6,3989,49,104302,22,,,02170,Matanuska-Susitna Borough
2170,2020-08-20,0,72,0,9,0,13,,,6,3999,48,104293,22,,,02170,Matanuska-Susitna Borough
2170,2020-08-21,0,72,0,9,0,13,,,6,4007,47,104285,21,,,02170,Matanuska-Susitna Borough
2170,2020-08-22,0,72,0,9,0,13,,,6,4016,47,104277,21,,,02170,Matanuska-Susitna Borough
2170,2020-08-23,0,72,0,9,0,13,,,6,4025,46,104268,20,,,02170,Matanuska-Susitna Borough
2170,2020-08-24,0,72,0,9,0,13,,,6,4033,45,104260,20,,,02170,Matanuska-Susitna Borough
2170,2020-08-25,0,72,0,9,0,13,,,6,4041,44,104253,19,,,02170,Matanuska-Susitna Borough
2170,2020-08-26,0,72,0,9,0,13,,,6,4049,43,104245,19,,,02170,Matanuska-Susitna Borough
2170,2020-08-27,0,72,0,9,0,13,,,6,4057,42,104238,19,,,02170,Matanuska-Susitna Borough
2170,2020-08-28,0,72,0,9,0,13,,,6,4065,41,104230,18,,,02170,Matanuska-Susitna Borough
2170,2020-08-29,0,72,0,9,0,13,,,6,4072,40,104223,18,,,02170,Matanuska-Susitna Borough
2170,2020-08-30,0,72,0,9,0,13,,,6,4080,39,104216,17,,,02170,Matanuska-Susitna Borough
2170,2020-08-31,0,72,0,9,0,13,,,6,4087,39,104209,17,,,02170,Matanuska-Susitna Borough
2170,2020-09-01,0,72,0,9,0,13,,,6,4094,38,104203,17,,,02170,Matanuska-Susitna Borough
2170,2020-09-02,0,72,0,9,0,13,,,6,4101,37,104196,16,,,02170,Matanuska-Susitna Borough
2170,2020-09-03,0,72,0,9,0,13,,,6,4108,36,104190,16,,,02170,Matanuska-Susitna Borough
2170,2020-09-04,0,72,0,9,0,13,,,6,4114,35,104183,16,,,02170,Matanuska-Susitna Borough
2170,2020-09-05,0,72,0,9,0,13,,,6,4121,35,104177,15,,,02170,Matanuska-Susitna Borough
2170,2020-09-06,0,72,0,9,0,13,,,6,4127,34,104171,15,,,02170,Matanuska-Susitna Borough
2170,2020-09-07,0,72,0,9,0,13,,,6,4134,33,104165,15,,,02170,Matanuska-Susitna Borough
2170,2020-09-08,0,72,0,9,0,13,,,6,4140,33,104159,14,,,02170,Matanuska-Susitna Borough
2170,2020-09-09,0,72,0,9,0,13,,,6,4146,32,104154,14,,,02170,Matanuska-Susitna Borough
2170,2020-09-10,0,72,0,9,0,13,,,6,4152,31,104148,14,,,02170,Matanuska-Susitna Borough
2170,2020-09-11,0,72,0,9,0,13,,,7,4157,31,104143,14,,,02170,Matanuska-Susitna Borough
2170,2020-09-12,0,72,0,9,0,13,,,7,4163,30,104137,13,,,02170,Matanuska-Susitna Borough
2170,2020-09-13,0,72,0,9,0,13,,,7,4168,29,104132,13,,,02170,Matanuska-Susitna Borough
2170,2020-09-14,0,72,0,9,0,13,,,7,4174,29,104127,13,,,02170,Matanuska-Susitna Borough
2170,2020-09-15,0,72,0,9,0,13,,,7,4179,28,104122,12,,,02170,Matanuska-Susitna Borough
2170,2020-09-16,0,72,0,9,0,13,,,7,4184,28,104117,12,,,02170,Matanuska-Susitna Borough
2170,2020-09-17,0,72,0,9,0,13,,,7,4189,27,104112,12,,,02170,Matanuska-Susitna Borough
2170,2020-09-18,0,72,0,9,0,13,,,7,4194,26,104107,12,,,02170,Matanuska-Susitna Borough
